equipment_port_last,equipment_port_next,equipment_type,queue_id,process_time,allocate_rule,parcel_type,sorter_zone,dest_type,inserted_on,modified_on
c12_73,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_74,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_75,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_76,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_77,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_78,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_79,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_8,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_80,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_81,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_82,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_83,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_84,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_85,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_86,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_87,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_88,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_89,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_9,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_90,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_91,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_92,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_93,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_94,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_95,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_96,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_97,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_98,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c12_99,x3_1,x,c12_x3,30.64,,Small,LS1,,,
c5_1,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_10,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_100,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_101,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_102,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_103,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_104,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_11,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_12,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_13,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_14,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_15,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_16,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_17,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_18,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_19,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_2,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_20,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_21,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_22,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_23,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_24,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_25,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_26,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_27,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_28,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_29,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_3,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_30,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_31,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_32,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_33,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_34,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_35,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_36,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_37,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_38,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_39,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_4,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_40,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_41,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_42,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_43,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_44,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_45,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_46,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_47,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_48,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_49,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_5,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_50,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_51,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_52,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_53,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_54,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_55,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_56,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_57,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_58,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_59,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_6,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_60,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_61,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_62,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_63,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_64,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_65,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_66,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_67,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_68,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_69,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_7,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_70,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_71,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_72,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_73,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_74,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_75,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_76,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_77,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_78,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_79,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_8,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_80,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_81,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_82,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_83,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_84,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_85,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_86,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_87,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_88,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_89,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_9,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_90,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_91,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_92,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_93,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_94,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_95,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_96,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_97,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_98,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c5_99,j41_1,j,c5_j41,170.04,,Small,SE2,,,
c6_1,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_10,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_100,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_101,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_102,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_103,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_104,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_11,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_12,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_13,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_14,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_15,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_16,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_17,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_18,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_19,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_2,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_20,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_21,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_22,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_23,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_24,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_25,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_26,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_27,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_28,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_29,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_3,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_30,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_31,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_32,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_33,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_34,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_35,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_36,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_37,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_38,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_39,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_4,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_40,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_41,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_42,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_43,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_44,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_45,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_46,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_47,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_48,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_49,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_5,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_50,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_51,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_52,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_53,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_54,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_55,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_56,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_57,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_58,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_59,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_6,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_60,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_61,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_62,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_63,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_64,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_65,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_66,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_67,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_68,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_69,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_7,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_70,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_71,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_72,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_73,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_74,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_75,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_76,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_77,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_78,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_79,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_8,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_80,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_81,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_82,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_83,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_84,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_85,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_86,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_87,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_88,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_89,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_9,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_90,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_91,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_92,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_93,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_94,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_95,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_96,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_97,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_98,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c6_99,j41_1,j,c6_j41,128.38,,Small,SE2,,,
c7_1,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_1,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_10,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_10,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_100,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_100,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_101,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_101,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_102,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_102,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_103,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_103,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_104,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_104,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_11,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_11,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_12,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_12,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_13,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_13,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_14,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_14,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_15,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_15,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_16,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_16,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_17,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_17,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_18,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_18,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_19,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_19,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_2,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_2,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_20,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_20,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_21,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_21,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_22,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_22,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_23,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_23,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_24,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_24,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_25,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_25,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_26,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_26,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_27,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_27,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_28,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_28,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_29,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_29,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_3,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_3,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_30,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_30,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_31,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_31,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_32,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_32,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_33,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_33,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_34,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_34,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_35,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_35,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_36,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_36,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_37,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_37,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_38,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_38,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_39,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_39,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_4,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_4,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_40,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_40,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_41,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_41,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_42,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_42,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_43,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_43,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_44,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_44,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_45,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_45,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_46,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_46,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_47,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_47,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_48,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_48,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_49,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_49,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_5,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_5,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_50,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_50,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_51,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_51,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_52,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_52,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_53,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_53,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_54,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_54,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_55,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_55,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_56,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_56,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_57,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_57,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_58,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_58,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_59,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_59,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_6,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_6,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_60,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_60,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_61,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_61,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_62,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_62,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_63,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_63,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_64,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_64,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_65,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_65,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_66,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_66,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_67,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_67,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_68,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_68,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_69,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_69,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_7,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_7,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_70,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_70,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_71,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_71,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_72,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_72,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_73,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_73,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_74,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_74,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_75,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_75,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_76,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_76,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_77,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_77,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_78,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_78,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_79,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_79,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_8,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_8,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_80,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_80,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_81,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_81,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_82,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_82,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
c7_83,x4_1,x,c7_x5,182.71,OD,Small,LS2,,,
c7_83,x8_1,x,c7_x8,79.95,OD,Small,LS1,,,
