machine_id,package_id,time_stamp,action
r3_2,387410,23953.39999999999,start
r3_2,387410,23958.19999999999,end
"('r3_2', 'm2_1')",387410,24016.10999999999,wait
r3_2,387411,23891.0,wait
r3_2,387411,23958.19999999999,start
r3_2,387411,23962.99999999999,end
"('r3_2', 'm2_1')",387411,24020.90999999999,wait
r3_2,388146,23891.0,wait
r3_2,388146,23958.19999999999,start
r3_2,388146,23962.99999999999,end
"('r3_2', 'm2_1')",388146,24020.90999999999,wait
r3_2,390023,23891.0,wait
r3_2,390023,23962.99999999999,start
r3_2,390023,23967.79999999999,end
"('r3_2', 'm2_1')",390023,24025.70999999999,wait
r3_2,390024,23891.0,wait
r3_2,390024,23962.99999999999,start
r3_2,390024,23967.79999999999,end
"('r3_2', 'm2_1')",390024,24025.70999999999,wait
r3_2,449,23891.0,wait
r3_2,449,23967.79999999999,start
r3_2,449,23972.599999999988,end
"('r3_2', 'm2_1')",449,24030.509999999987,wait
r3_2,389683,26798.0,wait
r3_2,389683,26798.0,start
r3_2,389683,26802.8,end
"('r3_2', 'm2_1')",389683,26860.71,wait
r3_2,386555,27836.0,wait
r3_2,386555,27836.0,start
r3_2,386555,27840.8,end
"('r3_2', 'm2_1')",386555,27898.71,wait
r3_3,1203,3894.0000000000005,wait
r3_3,1203,3894.0000000000005,start
r3_3,1203,3898.8000000000006,end
"('r3_3', 'm2_3')",1203,3956.7100000000005,wait
r3_3,384312,3894.0000000000005,wait
r3_3,384312,3894.0000000000005,start
r3_3,384312,3898.8000000000006,end
"('r3_3', 'm2_3')",384312,3956.7100000000005,wait
r3_3,384313,3894.0000000000005,wait
r3_3,384313,3898.8000000000006,start
r3_3,384313,3903.600000000001,end
"('r3_3', 'm2_3')",384313,3961.5100000000007,wait
r3_3,384314,3894.0000000000005,wait
r3_3,384314,3898.8000000000006,start
r3_3,384314,3903.600000000001,end
"('r3_3', 'm2_3')",384314,3961.5100000000007,wait
r3_3,384315,3894.0000000000005,wait
r3_3,384315,3903.600000000001,start
r3_3,384315,3908.400000000001,end
"('r3_3', 'm2_3')",384315,3966.310000000001,wait
r3_3,384316,3894.0000000000005,wait
r3_3,384316,3903.600000000001,start
r3_3,384316,3908.400000000001,end
"('r3_3', 'm2_3')",384316,3966.310000000001,wait
r3_3,384317,3894.0000000000005,wait
r3_3,384317,3908.400000000001,start
r3_3,384317,3913.200000000001,end
"('r3_3', 'm2_3')",384317,3971.110000000001,wait
r3_3,384318,3894.0000000000005,wait
r3_3,384318,3908.400000000001,start
r3_3,384318,3913.200000000001,end
"('r3_3', 'm2_3')",384318,3971.110000000001,wait
r3_3,384319,3894.0000000000005,wait
r3_3,384319,3913.200000000001,start
r3_3,384319,3918.0000000000014,end
"('r3_3', 'm2_3')",384319,3975.910000000001,wait
r3_3,384320,3894.0000000000005,wait
r3_3,384320,3913.200000000001,start
r3_3,384320,3918.0000000000014,end
"('r3_3', 'm2_3')",384320,3975.910000000001,wait
r3_3,384321,3894.0000000000005,wait
r3_3,384321,3918.0000000000014,start
r3_3,384321,3922.8000000000015,end
"('r3_3', 'm2_3')",384321,3980.7100000000014,wait
r3_3,384322,3894.0000000000005,wait
r3_3,384322,3918.0000000000014,start
r3_3,384322,3922.8000000000015,end
"('r3_3', 'm2_3')",384322,3980.7100000000014,wait
r3_3,384323,3894.0000000000005,wait
r3_3,384323,3922.8000000000015,start
r3_3,384323,3927.6000000000017,end
"('r3_3', 'm2_3')",384323,3985.5100000000016,wait
r3_3,384324,3894.0000000000005,wait
r3_3,384324,3922.8000000000015,start
r3_3,384324,3927.6000000000017,end
"('r3_3', 'm2_3')",384324,3985.5100000000016,wait
r3_3,388341,3894.0000000000005,wait
r3_3,388341,3927.6000000000017,start
r3_3,388341,3932.400000000002,end
"('r3_3', 'm2_3')",388341,3990.3100000000018,wait
r3_3,388342,3894.0000000000005,wait
r3_3,388342,3927.6000000000017,start
r3_3,388342,3932.400000000002,end
"('r3_3', 'm2_3')",388342,3990.3100000000018,wait
r3_3,388343,3894.0000000000005,wait
r3_3,388343,3932.400000000002,start
r3_3,388343,3937.200000000002,end
"('r3_3', 'm2_3')",388343,3995.110000000002,wait
r3_3,1364,12469.0,wait
r3_3,1364,12469.0,start
r3_3,1364,12473.8,end
"('r3_3', 'm2_3')",1364,12531.71,wait
r3_3,1069,16538.0,wait
r3_3,1069,16538.0,start
r3_3,1069,16542.8,end
"('r3_3', 'm2_3')",1069,16600.71,wait
r3_3,160583,20241.0,wait
r3_3,160583,20241.0,start
r3_3,160583,20245.8,end
"('r3_3', 'm2_3')",160583,20303.71,wait
r3_3,160924,20241.0,wait
r3_3,160924,20241.0,start
r3_3,160924,20245.8,end
"('r3_3', 'm2_3')",160924,20303.71,wait
r3_3,1953,20241.0,wait
r3_3,1953,20245.8,start
r3_3,1953,20250.6,end
"('r3_3', 'm2_3')",1953,20308.51,wait
r3_3,2019,20241.0,wait
r3_3,2019,20245.8,start
r3_3,2019,20250.6,end
"('r3_3', 'm2_3')",2019,20308.51,wait
r3_3,2022,20241.0,wait
r3_3,2022,20250.6,start
r3_3,2022,20255.399999999998,end
"('r3_3', 'm2_3')",2022,20313.309999999998,wait
r3_3,387045,20241.0,wait
r3_3,387045,20250.6,start
r3_3,387045,20255.399999999998,end
"('r3_3', 'm2_3')",387045,20313.309999999998,wait
r3_3,389686,26348.0,wait
r3_3,389686,26348.0,start
r3_3,389686,26352.8,end
"('r3_3', 'm2_3')",389686,26410.71,wait
r3_3,387420,27428.0,wait
r3_3,387420,27428.0,start
r3_3,387420,27432.8,end
"('r3_3', 'm2_3')",387420,27490.71,wait
r3_3,318,36204.0,wait
r3_3,318,36204.0,start
r3_3,318,36208.8,end
"('r3_3', 'm2_3')",318,36266.71000000001,wait
r3_3,319,36204.0,wait
r3_3,319,36204.0,start
r3_3,319,36208.8,end
"('r3_3', 'm2_3')",319,36266.71000000001,wait
r3_3,320,36204.0,wait
r3_3,320,36208.8,start
r3_3,320,36213.600000000006,end
"('r3_3', 'm2_3')",320,36271.51000000001,wait
r3_3,321,36204.0,wait
r3_3,321,36208.8,start
r3_3,321,36213.600000000006,end
"('r3_3', 'm2_3')",321,36271.51000000001,wait
r3_3,322,36204.0,wait
r3_3,322,36213.600000000006,start
r3_3,322,36218.40000000001,end
"('r3_3', 'm2_3')",322,36276.31000000001,wait
r3_4,387186,0.0,wait
r3_4,387186,0.0,start
r3_4,387186,4.8,end
"('r3_4', 'm2_3')",387186,62.709999999999994,wait
r3_4,387187,0.0,wait
r3_4,387187,0.0,start
r3_4,387187,4.8,end
"('r3_4', 'm2_3')",387187,62.709999999999994,wait
r3_4,393011,0.0,wait
r3_4,393011,4.8,start
r3_4,393011,9.6,end
"('r3_4', 'm2_3')",393011,67.50999999999999,wait
r3_4,1779,5619.0,wait
r3_4,1779,5619.0,start
r3_4,1779,5623.8,end
"('r3_4', 'm2_3')",1779,5681.71,wait
r3_4,1825,5619.0,wait
r3_4,1825,5619.0,start
r3_4,1825,5623.8,end
"('r3_4', 'm2_3')",1825,5681.71,wait
r3_4,1826,5619.0,wait
r3_4,1826,5623.8,start
r3_4,1826,5628.6,end
"('r3_4', 'm2_3')",1826,5686.51,wait
r3_4,1827,5619.0,wait
r3_4,1827,5623.8,start
r3_4,1827,5628.6,end
"('r3_4', 'm2_3')",1827,5686.51,wait
r3_4,1829,5619.0,wait
r3_4,1829,5628.6,start
r3_4,1829,5633.400000000001,end
"('r3_4', 'm2_3')",1829,5691.31,wait
r3_4,1830,5619.0,wait
r3_4,1830,5628.6,start
r3_4,1830,5633.400000000001,end
"('r3_4', 'm2_3')",1830,5691.31,wait
r3_4,1831,5619.0,wait
r3_4,1831,5633.400000000001,start
r3_4,1831,5638.200000000001,end
"('r3_4', 'm2_3')",1831,5696.110000000001,wait
r3_4,384774,5619.0,wait
r3_4,384774,5633.400000000001,start
r3_4,384774,5638.200000000001,end
"('r3_4', 'm2_3')",384774,5696.110000000001,wait
r3_4,387502,5619.0,wait
r3_4,387502,5638.200000000001,start
r3_4,387502,5643.000000000001,end
"('r3_4', 'm2_3')",387502,5700.910000000001,wait
r3_4,98,5619.0,wait
r3_4,98,5638.200000000001,start
r3_4,98,5643.000000000001,end
"('r3_4', 'm2_3')",98,5700.910000000001,wait
r3_4,372,9432.0,wait
r3_4,372,9432.0,start
r3_4,372,9436.8,end
"('r3_4', 'm2_3')",372,9494.71,wait
r3_4,373,9432.0,wait
r3_4,373,9432.0,start
r3_4,373,9436.8,end
"('r3_4', 'm2_3')",373,9494.71,wait
r3_4,70571,25471.0,wait
r3_4,70571,25471.0,start
r3_4,70571,25475.8,end
"('r3_4', 'm2_3')",70571,25533.71,wait
r3_4,386712,27068.0,wait
r3_4,386712,27068.0,start
r3_4,386712,27072.8,end
"('r3_4', 'm2_3')",386712,27130.71,wait
r3_4,17379,33161.0,wait
r3_4,17379,33161.0,start
r3_4,17379,33165.8,end
"('r3_4', 'm2_3')",17379,33223.71000000001,wait
r3_4,281,33161.0,wait
r3_4,281,33161.0,start
r3_4,281,33165.8,end
"('r3_4', 'm2_3')",281,33223.71000000001,wait
r3_4,386219,33161.0,wait
r3_4,386219,33165.8,start
r3_4,386219,33170.600000000006,end
"('r3_4', 'm2_3')",386219,33228.51000000001,wait
r3_4,386220,33161.0,wait
r3_4,386220,33165.8,start
r3_4,386220,33170.600000000006,end
"('r3_4', 'm2_3')",386220,33228.51000000001,wait
r3_4,386471,33161.0,wait
r3_4,386471,33170.600000000006,start
r3_4,386471,33175.40000000001,end
"('r3_4', 'm2_3')",386471,33233.31000000001,wait
r3_4,388256,33161.0,wait
r3_4,388256,33170.600000000006,start
r3_4,388256,33175.40000000001,end
"('r3_4', 'm2_3')",388256,33233.31000000001,wait
r3_4,388257,33161.0,wait
r3_4,388257,33175.40000000001,start
r3_4,388257,33180.20000000001,end
"('r3_4', 'm2_3')",388257,33238.110000000015,wait
r3_4,388258,33161.0,wait
r3_4,388258,33175.40000000001,start
r3_4,388258,33180.20000000001,end
"('r3_4', 'm2_3')",388258,33238.110000000015,wait
r3_4,388259,33161.0,wait
r3_4,388259,33180.20000000001,start
r3_4,388259,33185.000000000015,end
"('r3_4', 'm2_3')",388259,33242.91000000002,wait
r3_4,388260,33161.0,wait
r3_4,388260,33180.20000000001,start
r3_4,388260,33185.000000000015,end
"('r3_4', 'm2_3')",388260,33242.91000000002,wait
r3_4,388261,33161.0,wait
r3_4,388261,33185.000000000015,start
r3_4,388261,33189.80000000002,end
"('r3_4', 'm2_3')",388261,33247.71000000002,wait
r3_4,388262,33161.0,wait
r3_4,388262,33185.000000000015,start
r3_4,388262,33189.80000000002,end
"('r3_4', 'm2_3')",388262,33247.71000000002,wait
r3_4,388263,33161.0,wait
r3_4,388263,33189.80000000002,start
r3_4,388263,33194.60000000002,end
"('r3_4', 'm2_3')",388263,33252.510000000024,wait
r3_4,388264,33161.0,wait
r3_4,388264,33189.80000000002,start
r3_4,388264,33194.60000000002,end
"('r3_4', 'm2_3')",388264,33252.510000000024,wait
r3_4,388265,33161.0,wait
r3_4,388265,33194.60000000002,start
r3_4,388265,33199.40000000002,end
"('r3_4', 'm2_3')",388265,33257.31000000003,wait
r3_4,388266,33161.0,wait
r3_4,388266,33194.60000000002,start
r3_4,388266,33199.40000000002,end
"('r3_4', 'm2_3')",388266,33257.31000000003,wait
r3_4,388267,33161.0,wait
r3_4,388267,33199.40000000002,start
r3_4,388267,33204.200000000026,end
"('r3_4', 'm2_3')",388267,33262.11000000003,wait
r3_4,388565,33161.0,wait
r3_4,388565,33199.40000000002,start
r3_4,388565,33204.200000000026,end
"('r3_4', 'm2_3')",388565,33262.11000000003,wait
r3_4,389040,33161.0,wait
r3_4,389040,33204.200000000026,start
r3_4,389040,33209.00000000003,end
"('r3_4', 'm2_3')",389040,33266.91000000003,wait
r3_4,389518,33161.0,wait
r3_4,389518,33204.200000000026,start
r3_4,389518,33209.00000000003,end
"('r3_4', 'm2_3')",389518,33266.91000000003,wait
r3_4,394478,33161.0,wait
r3_4,394478,33209.00000000003,start
r3_4,394478,33213.80000000003,end
"('r3_4', 'm2_3')",394478,33271.710000000036,wait
r3_4,394479,33161.0,wait
r3_4,394479,33209.00000000003,start
r3_4,394479,33213.80000000003,end
"('r3_4', 'm2_3')",394479,33271.710000000036,wait
r3_4,394480,33161.0,wait
r3_4,394480,33213.80000000003,start
r3_4,394480,33218.600000000035,end
"('r3_4', 'm2_3')",394480,33276.51000000004,wait
r3_4,423,33161.0,wait
r3_4,423,33213.80000000003,start
r3_4,423,33218.600000000035,end
"('r3_4', 'm2_3')",423,33276.51000000004,wait
r3_4,872,33161.0,wait
r3_4,872,33218.600000000035,start
r3_4,872,33223.40000000004,end
"('r3_4', 'm2_3')",872,33281.31000000004,wait
r3_5,386733,0.0,wait
r3_5,386733,0.0,start
r3_5,386733,4.8,end
"('r3_5', 'm2_5')",386733,62.709999999999994,wait
r3_5,386539,1518.0,wait
r3_5,386539,1518.0,start
r3_5,386539,1522.8,end
"('r3_5', 'm2_5')",386539,1580.71,wait
r3_5,386540,1518.0,wait
r3_5,386540,1518.0,start
r3_5,386540,1522.8,end
"('r3_5', 'm2_5')",386540,1580.71,wait
r3_5,386541,1518.0,wait
r3_5,386541,1522.8,start
r3_5,386541,1527.6,end
"('r3_5', 'm2_5')",386541,1585.51,wait
r3_5,386542,1518.0,wait
r3_5,386542,1522.8,start
r3_5,386542,1527.6,end
"('r3_5', 'm2_5')",386542,1585.51,wait
r3_5,386543,1518.0,wait
r3_5,386543,1527.6,start
r3_5,386543,1532.3999999999999,end
"('r3_5', 'm2_5')",386543,1590.31,wait
r3_5,384678,4697.0,wait
r3_5,384678,4697.0,start
r3_5,384678,4701.8,end
"('r3_5', 'm2_5')",384678,4759.71,wait
r3_5,394541,4697.0,wait
r3_5,394541,4697.0,start
r3_5,394541,4701.8,end
"('r3_5', 'm2_5')",394541,4759.71,wait
r3_5,394542,4697.0,wait
r3_5,394542,4701.8,start
r3_5,394542,4706.6,end
"('r3_5', 'm2_5')",394542,4764.51,wait
r3_5,394543,4697.0,wait
r3_5,394543,4701.8,start
r3_5,394543,4706.6,end
"('r3_5', 'm2_5')",394543,4764.51,wait
r3_5,394544,4697.0,wait
r3_5,394544,4706.6,start
r3_5,394544,4711.400000000001,end
"('r3_5', 'm2_5')",394544,4769.31,wait
r3_5,384370,8174.000000000001,wait
r3_5,384370,8174.000000000001,start
r3_5,384370,8178.800000000001,end
"('r3_5', 'm2_5')",384370,8236.710000000001,wait
r3_5,384371,8174.000000000001,wait
r3_5,384371,8174.000000000001,start
r3_5,384371,8178.800000000001,end
"('r3_5', 'm2_5')",384371,8236.710000000001,wait
r3_5,384372,8174.000000000001,wait
r3_5,384372,8178.800000000001,start
r3_5,384372,8183.600000000001,end
"('r3_5', 'm2_5')",384372,8241.510000000002,wait
r3_5,384481,8174.000000000001,wait
r3_5,384481,8178.800000000001,start
r3_5,384481,8183.600000000001,end
"('r3_5', 'm2_5')",384481,8241.510000000002,wait
r3_5,384872,8174.000000000001,wait
r3_5,384872,8183.600000000001,start
r3_5,384872,8188.4000000000015,end
"('r3_5', 'm2_5')",384872,8246.310000000001,wait
r3_5,385301,8174.000000000001,wait
r3_5,385301,8183.600000000001,start
r3_5,385301,8188.4000000000015,end
"('r3_5', 'm2_5')",385301,8246.310000000001,wait
r3_5,387060,8174.000000000001,wait
r3_5,387060,8188.4000000000015,start
r3_5,387060,8193.2,end
"('r3_5', 'm2_5')",387060,8251.11,wait
r3_5,387061,8174.000000000001,wait
r3_5,387061,8188.4000000000015,start
r3_5,387061,8193.2,end
"('r3_5', 'm2_5')",387061,8251.11,wait
r3_5,392397,8174.000000000001,wait
r3_5,392397,8193.2,start
r3_5,392397,8198.0,end
"('r3_5', 'm2_5')",392397,8255.91,wait
r3_5,392398,8174.000000000001,wait
r3_5,392398,8193.2,start
r3_5,392398,8198.0,end
"('r3_5', 'm2_5')",392398,8255.91,wait
r3_5,393209,8174.000000000001,wait
r3_5,393209,8198.0,start
r3_5,393209,8202.8,end
"('r3_5', 'm2_5')",393209,8260.71,wait
r3_5,393210,8174.000000000001,wait
r3_5,393210,8198.0,start
r3_5,393210,8202.8,end
"('r3_5', 'm2_5')",393210,8260.71,wait
r3_5,393211,8174.000000000001,wait
r3_5,393211,8202.8,start
r3_5,393211,8207.599999999999,end
"('r3_5', 'm2_5')",393211,8265.509999999998,wait
r3_5,393212,8174.000000000001,wait
r3_5,393212,8202.8,start
r3_5,393212,8207.599999999999,end
"('r3_5', 'm2_5')",393212,8265.509999999998,wait
r3_5,393213,8174.000000000001,wait
r3_5,393213,8207.599999999999,start
r3_5,393213,8212.399999999998,end
"('r3_5', 'm2_5')",393213,8270.309999999998,wait
r3_5,393214,8174.000000000001,wait
r3_5,393214,8207.599999999999,start
r3_5,393214,8212.399999999998,end
"('r3_5', 'm2_5')",393214,8270.309999999998,wait
r3_5,393215,8174.000000000001,wait
r3_5,393215,8212.399999999998,start
r3_5,393215,8217.199999999997,end
"('r3_5', 'm2_5')",393215,8275.109999999997,wait
r3_5,393216,8174.000000000001,wait
r3_5,393216,8212.399999999998,start
r3_5,393216,8217.199999999997,end
"('r3_5', 'm2_5')",393216,8275.109999999997,wait
r3_5,393217,8174.000000000001,wait
r3_5,393217,8217.199999999997,start
r3_5,393217,8221.999999999996,end
"('r3_5', 'm2_5')",393217,8279.909999999996,wait
r3_5,393218,8174.000000000001,wait
r3_5,393218,8217.199999999997,start
r3_5,393218,8221.999999999996,end
"('r3_5', 'm2_5')",393218,8279.909999999996,wait
r3_5,393219,8174.000000000001,wait
r3_5,393219,8221.999999999996,start
r3_5,393219,8226.799999999996,end
"('r3_5', 'm2_5')",393219,8284.709999999995,wait
r3_5,393220,8174.000000000001,wait
r3_5,393220,8221.999999999996,start
r3_5,393220,8226.799999999996,end
"('r3_5', 'm2_5')",393220,8284.709999999995,wait
r3_5,393221,8174.000000000001,wait
r3_5,393221,8226.799999999996,start
r3_5,393221,8231.599999999995,end
"('r3_5', 'm2_5')",393221,8289.509999999995,wait
r3_5,393222,8174.000000000001,wait
r3_5,393222,8226.799999999996,start
r3_5,393222,8231.599999999995,end
"('r3_5', 'm2_5')",393222,8289.509999999995,wait
r3_5,393223,8174.000000000001,wait
r3_5,393223,8231.599999999995,start
r3_5,393223,8236.399999999994,end
"('r3_5', 'm2_5')",393223,8294.309999999994,wait
r3_5,393224,8174.000000000001,wait
r3_5,393224,8231.599999999995,start
r3_5,393224,8236.399999999994,end
"('r3_5', 'm2_5')",393224,8294.309999999994,wait
r3_5,393225,8174.000000000001,wait
r3_5,393225,8236.399999999994,start
r3_5,393225,8241.199999999993,end
"('r3_5', 'm2_5')",393225,8299.109999999993,wait
r3_5,393226,8174.000000000001,wait
r3_5,393226,8236.399999999994,start
r3_5,393226,8241.199999999993,end
"('r3_5', 'm2_5')",393226,8299.109999999993,wait
r3_5,393227,8174.000000000001,wait
r3_5,393227,8241.199999999993,start
r3_5,393227,8245.999999999993,end
"('r3_5', 'm2_5')",393227,8303.909999999993,wait
r3_5,393228,8174.000000000001,wait
r3_5,393228,8241.199999999993,start
r3_5,393228,8245.999999999993,end
"('r3_5', 'm2_5')",393228,8303.909999999993,wait
r3_5,393229,8174.000000000001,wait
r3_5,393229,8245.999999999993,start
r3_5,393229,8250.799999999992,end
"('r3_5', 'm2_5')",393229,8308.709999999992,wait
r3_5,393230,8174.000000000001,wait
r3_5,393230,8245.999999999993,start
r3_5,393230,8250.799999999992,end
"('r3_5', 'm2_5')",393230,8308.709999999992,wait
r3_5,393231,8174.000000000001,wait
r3_5,393231,8250.799999999992,start
r3_5,393231,8255.599999999991,end
"('r3_5', 'm2_5')",393231,8313.509999999991,wait
r3_5,393232,8174.000000000001,wait
r3_5,393232,8250.799999999992,start
r3_5,393232,8255.599999999991,end
"('r3_5', 'm2_5')",393232,8313.509999999991,wait
r3_5,393233,8174.000000000001,wait
r3_5,393233,8255.599999999991,start
r3_5,393233,8260.39999999999,end
"('r3_5', 'm2_5')",393233,8318.30999999999,wait
r3_5,393234,8174.000000000001,wait
r3_5,393234,8255.599999999991,start
r3_5,393234,8260.39999999999,end
"('r3_5', 'm2_5')",393234,8318.30999999999,wait
r3_5,393235,8174.000000000001,wait
r3_5,393235,8260.39999999999,start
r3_5,393235,8265.19999999999,end
"('r3_5', 'm2_5')",393235,8323.10999999999,wait
r3_5,393236,8174.000000000001,wait
r3_5,393236,8260.39999999999,start
r3_5,393236,8265.19999999999,end
"('r3_5', 'm2_5')",393236,8323.10999999999,wait
r3_5,393237,8174.000000000001,wait
r3_5,393237,8265.19999999999,start
r3_5,393237,8269.999999999989,end
"('r3_5', 'm2_5')",393237,8327.909999999989,wait
r3_5,393238,8174.000000000001,wait
r3_5,393238,8265.19999999999,start
r3_5,393238,8269.999999999989,end
"('r3_5', 'm2_5')",393238,8327.909999999989,wait
r3_5,393239,8174.000000000001,wait
r3_5,393239,8269.999999999989,start
r3_5,393239,8274.799999999988,end
"('r3_5', 'm2_5')",393239,8332.709999999988,wait
r3_5,393240,8174.000000000001,wait
r3_5,393240,8269.999999999989,start
r3_5,393240,8274.799999999988,end
"('r3_5', 'm2_5')",393240,8332.709999999988,wait
r3_5,393241,8174.000000000001,wait
r3_5,393241,8274.799999999988,start
r3_5,393241,8279.599999999988,end
"('r3_5', 'm2_5')",393241,8337.509999999987,wait
r3_5,393242,8174.000000000001,wait
r3_5,393242,8274.799999999988,start
r3_5,393242,8279.599999999988,end
"('r3_5', 'm2_5')",393242,8337.509999999987,wait
r3_5,393243,8174.000000000001,wait
r3_5,393243,8279.599999999988,start
r3_5,393243,8284.399999999987,end
"('r3_5', 'm2_5')",393243,8342.309999999987,wait
r3_5,393244,8174.000000000001,wait
r3_5,393244,8279.599999999988,start
r3_5,393244,8284.399999999987,end
"('r3_5', 'm2_5')",393244,8342.309999999987,wait
r3_5,393245,8174.000000000001,wait
r3_5,393245,8284.399999999987,start
r3_5,393245,8289.199999999986,end
"('r3_5', 'm2_5')",393245,8347.109999999986,wait
r3_5,393246,8174.000000000001,wait
r3_5,393246,8284.399999999987,start
r3_5,393246,8289.199999999986,end
"('r3_5', 'm2_5')",393246,8347.109999999986,wait
r3_5,393247,8174.000000000001,wait
r3_5,393247,8289.199999999986,start
r3_5,393247,8293.999999999985,end
"('r3_5', 'm2_5')",393247,8351.909999999985,wait
r3_5,393248,8174.000000000001,wait
r3_5,393248,8289.199999999986,start
r3_5,393248,8293.999999999985,end
"('r3_5', 'm2_5')",393248,8351.909999999985,wait
r3_5,393249,8174.000000000001,wait
r3_5,393249,8293.999999999985,start
r3_5,393249,8298.799999999985,end
"('r3_5', 'm2_5')",393249,8356.709999999985,wait
r3_5,393250,8174.000000000001,wait
r3_5,393250,8293.999999999985,start
r3_5,393250,8298.799999999985,end
"('r3_5', 'm2_5')",393250,8356.709999999985,wait
r3_5,393251,8174.000000000001,wait
r3_5,393251,8298.799999999985,start
r3_5,393251,8303.599999999984,end
"('r3_5', 'm2_5')",393251,8361.509999999984,wait
r3_5,393253,8174.000000000001,wait
r3_5,393253,8298.799999999985,start
r3_5,393253,8303.599999999984,end
"('r3_5', 'm2_5')",393253,8361.509999999984,wait
r3_5,393254,8174.000000000001,wait
r3_5,393254,8303.599999999984,start
r3_5,393254,8308.399999999983,end
"('r3_5', 'm2_5')",393254,8366.309999999983,wait
r3_5,393255,8174.000000000001,wait
r3_5,393255,8303.599999999984,start
r3_5,393255,8308.399999999983,end
"('r3_5', 'm2_5')",393255,8366.309999999983,wait
r3_5,393256,8174.000000000001,wait
r3_5,393256,8308.399999999983,start
r3_5,393256,8313.199999999983,end
"('r3_5', 'm2_5')",393256,8371.109999999982,wait
r3_5,393257,8174.000000000001,wait
r3_5,393257,8308.399999999983,start
r3_5,393257,8313.199999999983,end
"('r3_5', 'm2_5')",393257,8371.109999999982,wait
r3_5,393258,8174.000000000001,wait
r3_5,393258,8313.199999999983,start
r3_5,393258,8317.999999999982,end
"('r3_5', 'm2_5')",393258,8375.909999999982,wait
r3_5,393259,8174.000000000001,wait
r3_5,393259,8313.199999999983,start
r3_5,393259,8317.999999999982,end
"('r3_5', 'm2_5')",393259,8375.909999999982,wait
r3_5,393260,8174.000000000001,wait
r3_5,393260,8317.999999999982,start
r3_5,393260,8322.799999999981,end
"('r3_5', 'm2_5')",393260,8380.709999999981,wait
r3_5,393261,8174.000000000001,wait
r3_5,393261,8317.999999999982,start
r3_5,393261,8322.799999999981,end
"('r3_5', 'm2_5')",393261,8380.709999999981,wait
r3_5,393262,8174.000000000001,wait
r3_5,393262,8322.799999999981,start
r3_5,393262,8327.59999999998,end
"('r3_5', 'm2_5')",393262,8385.50999999998,wait
r3_5,393263,8174.000000000001,wait
r3_5,393263,8322.799999999981,start
r3_5,393263,8327.59999999998,end
"('r3_5', 'm2_5')",393263,8385.50999999998,wait
r3_5,393264,8174.000000000001,wait
r3_5,393264,8327.59999999998,start
r3_5,393264,8332.39999999998,end
"('r3_5', 'm2_5')",393264,8390.30999999998,wait
r3_5,393265,8174.000000000001,wait
r3_5,393265,8327.59999999998,start
r3_5,393265,8332.39999999998,end
"('r3_5', 'm2_5')",393265,8390.30999999998,wait
r3_5,393266,8174.000000000001,wait
r3_5,393266,8332.39999999998,start
r3_5,393266,8337.199999999979,end
"('r3_5', 'm2_5')",393266,8395.109999999979,wait
r3_5,393267,8174.000000000001,wait
r3_5,393267,8332.39999999998,start
r3_5,393267,8337.199999999979,end
"('r3_5', 'm2_5')",393267,8395.109999999979,wait
r3_5,393268,8174.000000000001,wait
r3_5,393268,8337.199999999979,start
r3_5,393268,8341.999999999978,end
"('r3_5', 'm2_5')",393268,8399.909999999978,wait
r3_5,393270,8174.000000000001,wait
r3_5,393270,8337.199999999979,start
r3_5,393270,8341.999999999978,end
"('r3_5', 'm2_5')",393270,8399.909999999978,wait
r3_5,393271,8174.000000000001,wait
r3_5,393271,8341.999999999978,start
r3_5,393271,8346.799999999977,end
"('r3_5', 'm2_5')",393271,8404.709999999977,wait
r3_5,393272,8174.000000000001,wait
r3_5,393272,8341.999999999978,start
r3_5,393272,8346.799999999977,end
"('r3_5', 'm2_5')",393272,8404.709999999977,wait
r3_5,393273,8174.000000000001,wait
r3_5,393273,8346.799999999977,start
r3_5,393273,8351.599999999977,end
"('r3_5', 'm2_5')",393273,8409.509999999977,wait
r3_5,393274,8174.000000000001,wait
r3_5,393274,8346.799999999977,start
r3_5,393274,8351.599999999977,end
"('r3_5', 'm2_5')",393274,8409.509999999977,wait
r3_5,393275,8174.000000000001,wait
r3_5,393275,8351.599999999977,start
r3_5,393275,8356.399999999976,end
"('r3_5', 'm2_5')",393275,8414.309999999976,wait
r3_5,393276,8174.000000000001,wait
r3_5,393276,8351.599999999977,start
r3_5,393276,8356.399999999976,end
"('r3_5', 'm2_5')",393276,8414.309999999976,wait
r3_5,393277,8174.000000000001,wait
r3_5,393277,8356.399999999976,start
r3_5,393277,8361.199999999975,end
"('r3_5', 'm2_5')",393277,8419.109999999975,wait
r3_5,393278,8174.000000000001,wait
r3_5,393278,8356.399999999976,start
r3_5,393278,8361.199999999975,end
"('r3_5', 'm2_5')",393278,8419.109999999975,wait
r3_5,393279,8174.000000000001,wait
r3_5,393279,8361.199999999975,start
r3_5,393279,8365.999999999975,end
"('r3_5', 'm2_5')",393279,8423.909999999974,wait
r3_5,393280,8174.000000000001,wait
r3_5,393280,8361.199999999975,start
r3_5,393280,8365.999999999975,end
"('r3_5', 'm2_5')",393280,8423.909999999974,wait
r3_5,393281,8174.000000000001,wait
r3_5,393281,8365.999999999975,start
r3_5,393281,8370.799999999974,end
