equipment_id,parcel_id,small_id,parcel_type,time_stamp,action,real_time_stamp,run_time
u3_3,655816,655816,small,5698.71,wait,2017-07-25 22:34:58.710,2017-08-29 10:01:50.972091
u3_3,655816,655816,small,5698.71,start,2017-07-25 22:34:58.710,2017-08-29 10:01:50.972091
u3_3,655816,655816,small,5701.29,end,2017-07-25 22:35:01.290,2017-08-29 10:01:50.972091
i11_3,655816,655816,small,5704.29,wait,2017-07-25 22:35:04.290,2017-08-29 10:01:50.972091
i11_3,655816,655816,small,5704.29,start,2017-07-25 22:35:04.290,2017-08-29 10:01:50.972091
i11_3,655816,655816,small,5705.115,end,2017-07-25 22:35:05.115,2017-08-29 10:01:50.972091
c5_85,655816,655816,small,5871.755,wait,2017-07-25 22:37:51.755,2017-08-29 10:01:50.972091
c5_85,980000000098,655816,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c5_85,980000000098,655816,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000098,655816,small,14625.04,wait,2017-07-26 01:03:45.040,2017-08-29 10:01:50.972091
j41_1,980000000098,655816,small,15074.17499999994,start,2017-07-26 01:11:14.175,2017-08-29 10:01:50.972091
j41_1,980000000098,655816,small,15078.939999999939,end,2017-07-26 01:11:18.940,2017-08-29 10:01:50.972091
i17_4,980000000098,655816,small,15287.519999999939,wait,2017-07-26 01:14:47.520,2017-08-29 10:01:50.972091
i17_4,980000000098,655816,small,15287.519999999939,start,2017-07-26 01:14:47.520,2017-08-29 10:01:50.972091
i17_4,980000000098,655816,small,15287.839999999938,end,2017-07-26 01:14:47.840,2017-08-29 10:01:50.972091
i20_1,980000000098,655816,small,15412.939999999939,wait,2017-07-26 01:16:52.940,2017-08-29 10:01:50.972091
i20_1,980000000098,655816,small,15412.939999999939,start,2017-07-26 01:16:52.940,2017-08-29 10:01:50.972091
i20_1,980000000098,655816,small,15413.259999999938,end,2017-07-26 01:16:53.260,2017-08-29 10:01:50.972091
c13_4,980000000098,655816,small,15516.659999999938,wait,2017-07-26 01:18:36.660,2017-08-29 10:01:50.972091
r3_1,594773,706289,small,6486.0,wait,2017-07-25 22:48:06.000,2017-08-29 10:01:50.972091
r3_1,594773,706289,small,6486.0,start,2017-07-25 22:48:06.000,2017-08-29 10:01:50.972091
r3_1,594773,706289,small,6489.13,end,2017-07-25 22:48:09.130,2017-08-29 10:01:50.972091
m2_1,594773,706289,small,6547.04,wait,2017-07-25 22:49:07.040,2017-08-29 10:01:50.972091
m2_1,594773,706289,small,6547.04,start,2017-07-25 22:49:07.040,2017-08-29 10:01:50.972091
m2_1,594773,706289,small,6550.04,end,2017-07-25 22:49:10.040,2017-08-29 10:01:50.972091
x10_1,594773,706289,small,6592.17,wait,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x10_1,594773,706289,small,6592.17,start,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x10_1,594773,706289,small,6592.17,end,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x17_1,594773,706289,small,6624.05,wait,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x17_1,594773,706289,small,6624.05,start,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x17_1,594773,706289,small,6624.05,end,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x6_1,594773,706289,small,6707.91,wait,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
x6_1,594773,706289,small,6707.91,start,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
x6_1,594773,706289,small,6707.91,end,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
u2_1,594773,706289,small,6739.58,wait,2017-07-25 22:52:19.580,2017-08-29 10:01:50.972091
u2_1,594773,706289,small,6801.499999999998,start,2017-07-25 22:53:21.500,2017-08-29 10:01:50.972091
u2_1,594773,706289,small,6804.079999999998,end,2017-07-25 22:53:24.080,2017-08-29 10:01:50.972091
i10_1,594773,706289,small,6807.079999999998,wait,2017-07-25 22:53:27.080,2017-08-29 10:01:50.972091
i10_1,594773,706289,small,6807.079999999998,start,2017-07-25 22:53:27.080,2017-08-29 10:01:50.972091
i10_1,594773,706289,small,6807.904999999998,end,2017-07-25 22:53:27.905,2017-08-29 10:01:50.972091
c6_65,594773,706289,small,6891.224999999998,wait,2017-07-25 22:54:51.225,2017-08-29 10:01:50.972091
c6_65,980000000028,706289,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c6_65,980000000028,706289,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000028,706289,small,14583.38,wait,2017-07-26 01:03:03.380,2017-08-29 10:01:50.972091
j41_1,980000000028,706289,small,14607.204999999996,start,2017-07-26 01:03:27.205,2017-08-29 10:01:50.972091
j41_1,980000000028,706289,small,14611.969999999996,end,2017-07-26 01:03:31.970,2017-08-29 10:01:50.972091
i17_4,980000000028,706289,small,14820.549999999996,wait,2017-07-26 01:07:00.550,2017-08-29 10:01:50.972091
i17_4,980000000028,706289,small,14820.549999999996,start,2017-07-26 01:07:00.550,2017-08-29 10:01:50.972091
i17_4,980000000028,706289,small,14820.869999999995,end,2017-07-26 01:07:00.870,2017-08-29 10:01:50.972091
i20_1,980000000028,706289,small,14945.969999999996,wait,2017-07-26 01:09:05.970,2017-08-29 10:01:50.972091
i20_1,980000000028,706289,small,14945.969999999996,start,2017-07-26 01:09:05.970,2017-08-29 10:01:50.972091
i20_1,980000000028,706289,small,14946.289999999995,end,2017-07-26 01:09:06.290,2017-08-29 10:01:50.972091
c13_5,980000000028,706289,small,15049.689999999995,wait,2017-07-26 01:10:49.690,2017-08-29 10:01:50.972091
r3_1,594773,706285,small,6486.0,wait,2017-07-25 22:48:06.000,2017-08-29 10:01:50.972091
r3_1,594773,706285,small,6486.0,start,2017-07-25 22:48:06.000,2017-08-29 10:01:50.972091
r3_1,594773,706285,small,6489.13,end,2017-07-25 22:48:09.130,2017-08-29 10:01:50.972091
m2_1,594773,706285,small,6547.04,wait,2017-07-25 22:49:07.040,2017-08-29 10:01:50.972091
m2_1,594773,706285,small,6547.04,start,2017-07-25 22:49:07.040,2017-08-29 10:01:50.972091
m2_1,594773,706285,small,6550.04,end,2017-07-25 22:49:10.040,2017-08-29 10:01:50.972091
x10_1,594773,706285,small,6592.17,wait,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x10_1,594773,706285,small,6592.17,start,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x10_1,594773,706285,small,6592.17,end,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x17_1,594773,706285,small,6624.05,wait,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x17_1,594773,706285,small,6624.05,start,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x17_1,594773,706285,small,6624.05,end,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x6_1,594773,706285,small,6707.91,wait,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
x6_1,594773,706285,small,6707.91,start,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
x6_1,594773,706285,small,6707.91,end,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
u2_1,594773,706285,small,6739.58,wait,2017-07-25 22:52:19.580,2017-08-29 10:01:50.972091
u2_1,594773,706285,small,6793.759999999998,start,2017-07-25 22:53:13.760,2017-08-29 10:01:50.972091
u2_1,594773,706285,small,6796.339999999998,end,2017-07-25 22:53:16.340,2017-08-29 10:01:50.972091
i10_1,594773,706285,small,6799.339999999998,wait,2017-07-25 22:53:19.340,2017-08-29 10:01:50.972091
i10_1,594773,706285,small,6799.339999999998,start,2017-07-25 22:53:19.340,2017-08-29 10:01:50.972091
i10_1,594773,706285,small,6800.164999999998,end,2017-07-25 22:53:20.165,2017-08-29 10:01:50.972091
c6_69,594773,706285,small,6883.484999999998,wait,2017-07-25 22:54:43.485,2017-08-29 10:01:50.972091
c6_69,980000000029,706285,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c6_69,980000000029,706285,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000029,706285,small,14583.38,wait,2017-07-26 01:03:03.380,2017-08-29 10:01:50.972091
j41_1,980000000029,706285,small,14607.204999999996,start,2017-07-26 01:03:27.205,2017-08-29 10:01:50.972091
j41_1,980000000029,706285,small,14611.969999999996,end,2017-07-26 01:03:31.970,2017-08-29 10:01:50.972091
i17_4,980000000029,706285,small,14820.549999999996,wait,2017-07-26 01:07:00.550,2017-08-29 10:01:50.972091
i17_4,980000000029,706285,small,14820.549999999996,start,2017-07-26 01:07:00.550,2017-08-29 10:01:50.972091
i17_4,980000000029,706285,small,14820.869999999995,end,2017-07-26 01:07:00.870,2017-08-29 10:01:50.972091
i20_1,980000000029,706285,small,14945.969999999996,wait,2017-07-26 01:09:05.970,2017-08-29 10:01:50.972091
i20_1,980000000029,706285,small,14945.969999999996,start,2017-07-26 01:09:05.970,2017-08-29 10:01:50.972091
i20_1,980000000029,706285,small,14946.289999999995,end,2017-07-26 01:09:06.290,2017-08-29 10:01:50.972091
c13_5,980000000029,706285,small,15049.689999999995,wait,2017-07-26 01:10:49.690,2017-08-29 10:01:50.972091
r3_1,594538,716005,small,6026.0,wait,2017-07-25 22:40:26.000,2017-08-29 10:01:50.972091
r3_1,594538,716005,small,6026.0,start,2017-07-25 22:40:26.000,2017-08-29 10:01:50.972091
r3_1,594538,716005,small,6029.13,end,2017-07-25 22:40:29.130,2017-08-29 10:01:50.972091
m2_1,594538,716005,small,6087.04,wait,2017-07-25 22:41:27.040,2017-08-29 10:01:50.972091
m2_1,594538,716005,small,6087.04,start,2017-07-25 22:41:27.040,2017-08-29 10:01:50.972091
m2_1,594538,716005,small,6090.04,end,2017-07-25 22:41:30.040,2017-08-29 10:01:50.972091
x10_1,594538,716005,small,6132.17,wait,2017-07-25 22:42:12.170,2017-08-29 10:01:50.972091
x10_1,594538,716005,small,6132.17,start,2017-07-25 22:42:12.170,2017-08-29 10:01:50.972091
x10_1,594538,716005,small,6132.17,end,2017-07-25 22:42:12.170,2017-08-29 10:01:50.972091
x17_1,594538,716005,small,6164.05,wait,2017-07-25 22:42:44.050,2017-08-29 10:01:50.972091
x17_1,594538,716005,small,6164.05,start,2017-07-25 22:42:44.050,2017-08-29 10:01:50.972091
x17_1,594538,716005,small,6164.05,end,2017-07-25 22:42:44.050,2017-08-29 10:01:50.972091
x6_1,594538,716005,small,6247.91,wait,2017-07-25 22:44:07.910,2017-08-29 10:01:50.972091
x6_1,594538,716005,small,6247.91,start,2017-07-25 22:44:07.910,2017-08-29 10:01:50.972091
x6_1,594538,716005,small,6247.91,end,2017-07-25 22:44:07.910,2017-08-29 10:01:50.972091
u1_3,594538,716005,small,6316.9,wait,2017-07-25 22:45:16.900,2017-08-29 10:01:50.972091
u1_3,594538,716005,small,6438.159999999996,start,2017-07-25 22:47:18.160,2017-08-29 10:01:50.972091
u1_3,594538,716005,small,6440.739999999996,end,2017-07-25 22:47:20.740,2017-08-29 10:01:50.972091
i9_3,594538,716005,small,6443.739999999996,wait,2017-07-25 22:47:23.740,2017-08-29 10:01:50.972091
i9_3,594538,716005,small,6443.739999999996,start,2017-07-25 22:47:23.740,2017-08-29 10:01:50.972091
i9_3,594538,716005,small,6444.564999999996,end,2017-07-25 22:47:24.565,2017-08-29 10:01:50.972091
c6_67,594538,716005,small,6611.204999999996,wait,2017-07-25 22:50:11.205,2017-08-29 10:01:50.972091
c6_67,980000000242,716005,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c6_67,980000000242,716005,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000242,716005,small,14583.38,wait,2017-07-26 01:03:03.380,2017-08-29 10:01:50.972091
j41_1,980000000242,716005,small,14716.799999999983,start,2017-07-26 01:05:16.800,2017-08-29 10:01:50.972091
j41_1,980000000242,716005,small,14721.564999999982,end,2017-07-26 01:05:21.565,2017-08-29 10:01:50.972091
i17_4,980000000242,716005,small,14930.144999999982,wait,2017-07-26 01:08:50.145,2017-08-29 10:01:50.972091
i17_4,980000000242,716005,small,14930.144999999982,start,2017-07-26 01:08:50.145,2017-08-29 10:01:50.972091
i17_4,980000000242,716005,small,14930.464999999982,end,2017-07-26 01:08:50.465,2017-08-29 10:01:50.972091
i20_1,980000000242,716005,small,15055.564999999982,wait,2017-07-26 01:10:55.565,2017-08-29 10:01:50.972091
i20_1,980000000242,716005,small,15055.564999999982,start,2017-07-26 01:10:55.565,2017-08-29 10:01:50.972091
i20_1,980000000242,716005,small,15055.884999999982,end,2017-07-26 01:10:55.885,2017-08-29 10:01:50.972091
c13_5,980000000242,716005,small,15159.284999999982,wait,2017-07-26 01:12:39.285,2017-08-29 10:01:50.972091
r3_1,594773,718664,small,6486.0,wait,2017-07-25 22:48:06.000,2017-08-29 10:01:50.972091
r3_1,594773,718664,small,6486.0,start,2017-07-25 22:48:06.000,2017-08-29 10:01:50.972091
r3_1,594773,718664,small,6489.13,end,2017-07-25 22:48:09.130,2017-08-29 10:01:50.972091
m2_1,594773,718664,small,6547.04,wait,2017-07-25 22:49:07.040,2017-08-29 10:01:50.972091
m2_1,594773,718664,small,6547.04,start,2017-07-25 22:49:07.040,2017-08-29 10:01:50.972091
m2_1,594773,718664,small,6550.04,end,2017-07-25 22:49:10.040,2017-08-29 10:01:50.972091
x10_1,594773,718664,small,6592.17,wait,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x10_1,594773,718664,small,6592.17,start,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x10_1,594773,718664,small,6592.17,end,2017-07-25 22:49:52.170,2017-08-29 10:01:50.972091
x17_1,594773,718664,small,6624.05,wait,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x17_1,594773,718664,small,6624.05,start,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x17_1,594773,718664,small,6624.05,end,2017-07-25 22:50:24.050,2017-08-29 10:01:50.972091
x6_1,594773,718664,small,6707.91,wait,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
x6_1,594773,718664,small,6707.91,start,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
x6_1,594773,718664,small,6707.91,end,2017-07-25 22:51:47.910,2017-08-29 10:01:50.972091
u2_1,594773,718664,small,6739.58,wait,2017-07-25 22:52:19.580,2017-08-29 10:01:50.972091
u2_1,594773,718664,small,6819.559999999998,start,2017-07-25 22:53:39.560,2017-08-29 10:01:50.972091
u2_1,594773,718664,small,6822.139999999998,end,2017-07-25 22:53:42.140,2017-08-29 10:01:50.972091
i10_1,594773,718664,small,6825.139999999998,wait,2017-07-25 22:53:45.140,2017-08-29 10:01:50.972091
i10_1,594773,718664,small,6825.139999999998,start,2017-07-25 22:53:45.140,2017-08-29 10:01:50.972091
i10_1,594773,718664,small,6825.964999999997,end,2017-07-25 22:53:45.965,2017-08-29 10:01:50.972091
c5_53,594773,718664,small,6950.944999999997,wait,2017-07-25 22:55:50.945,2017-08-29 10:01:50.972091
c5_53,980000000008,718664,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c5_53,980000000008,718664,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000008,718664,small,14625.04,wait,2017-07-26 01:03:45.040,2017-08-29 10:01:50.972091
j41_1,980000000008,718664,small,14850.219999999967,start,2017-07-26 01:07:30.220,2017-08-29 10:01:50.972091
j41_1,980000000008,718664,small,14854.984999999966,end,2017-07-26 01:07:34.985,2017-08-29 10:01:50.972091
i17_4,980000000008,718664,small,15063.564999999966,wait,2017-07-26 01:11:03.565,2017-08-29 10:01:50.972091
i17_4,980000000008,718664,small,15063.564999999966,start,2017-07-26 01:11:03.565,2017-08-29 10:01:50.972091
i17_4,980000000008,718664,small,15063.884999999966,end,2017-07-26 01:11:03.885,2017-08-29 10:01:50.972091
i20_1,980000000008,718664,small,15188.984999999966,wait,2017-07-26 01:13:08.985,2017-08-29 10:01:50.972091
i20_1,980000000008,718664,small,15188.984999999966,start,2017-07-26 01:13:08.985,2017-08-29 10:01:50.972091
i20_1,980000000008,718664,small,15189.304999999966,end,2017-07-26 01:13:09.305,2017-08-29 10:01:50.972091
c13_5,980000000008,718664,small,15292.704999999965,wait,2017-07-26 01:14:52.705,2017-08-29 10:01:50.972091
r4_1,594868,678294,small,5847.0,wait,2017-07-25 22:37:27.000,2017-08-29 10:01:50.972091
r4_1,594868,678294,small,5847.0,start,2017-07-25 22:37:27.000,2017-08-29 10:01:50.972091
r4_1,594868,678294,small,5850.13,end,2017-07-25 22:37:30.130,2017-08-29 10:01:50.972091
m2_2,594868,678294,small,5908.04,wait,2017-07-25 22:38:28.040,2017-08-29 10:01:50.972091
m2_2,594868,678294,small,5908.04,start,2017-07-25 22:38:28.040,2017-08-29 10:01:50.972091
m2_2,594868,678294,small,5911.04,end,2017-07-25 22:38:31.040,2017-08-29 10:01:50.972091
x10_1,594868,678294,small,5953.17,wait,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x10_1,594868,678294,small,5953.17,start,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x10_1,594868,678294,small,5953.17,end,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x17_1,594868,678294,small,5985.05,wait,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x17_1,594868,678294,small,5985.05,start,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x17_1,594868,678294,small,5985.05,end,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x6_1,594868,678294,small,6068.91,wait,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
x6_1,594868,678294,small,6068.91,start,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
x6_1,594868,678294,small,6068.91,end,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
u1_2,594868,678294,small,6137.9,wait,2017-07-25 22:42:17.900,2017-08-29 10:01:50.972091
u1_2,594868,678294,small,6171.439999999999,start,2017-07-25 22:42:51.440,2017-08-29 10:01:50.972091
u1_2,594868,678294,small,6174.019999999999,end,2017-07-25 22:42:54.020,2017-08-29 10:01:50.972091
i9_2,594868,678294,small,6177.019999999999,wait,2017-07-25 22:42:57.020,2017-08-29 10:01:50.972091
i9_2,594868,678294,small,6177.019999999999,start,2017-07-25 22:42:57.020,2017-08-29 10:01:50.972091
i9_2,594868,678294,small,6177.844999999998,end,2017-07-25 22:42:57.845,2017-08-29 10:01:50.972091
c5_71,594868,678294,small,6219.504999999998,wait,2017-07-25 22:43:39.505,2017-08-29 10:01:50.972091
c5_71,980000000200,678294,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c5_71,980000000200,678294,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000200,678294,small,14625.04,wait,2017-07-26 01:03:45.040,2017-08-29 10:01:50.972091
j41_1,980000000200,678294,small,15021.759999999946,start,2017-07-26 01:10:21.760,2017-08-29 10:01:50.972091
j41_1,980000000200,678294,small,15026.524999999945,end,2017-07-26 01:10:26.525,2017-08-29 10:01:50.972091
i17_4,980000000200,678294,small,15235.104999999945,wait,2017-07-26 01:13:55.105,2017-08-29 10:01:50.972091
i17_4,980000000200,678294,small,15235.104999999945,start,2017-07-26 01:13:55.105,2017-08-29 10:01:50.972091
i17_4,980000000200,678294,small,15235.424999999945,end,2017-07-26 01:13:55.425,2017-08-29 10:01:50.972091
i20_1,980000000200,678294,small,15360.524999999945,wait,2017-07-26 01:16:00.525,2017-08-29 10:01:50.972091
i20_1,980000000200,678294,small,15360.524999999945,start,2017-07-26 01:16:00.525,2017-08-29 10:01:50.972091
i20_1,980000000200,678294,small,15360.844999999945,end,2017-07-26 01:16:00.845,2017-08-29 10:01:50.972091
c13_7,980000000200,678294,small,15464.244999999944,wait,2017-07-26 01:17:44.245,2017-08-29 10:01:50.972091
r4_1,594768,668184,small,5847.0,wait,2017-07-25 22:37:27.000,2017-08-29 10:01:50.972091
r4_1,594768,668184,small,5847.0,start,2017-07-25 22:37:27.000,2017-08-29 10:01:50.972091
r4_1,594768,668184,small,5850.13,end,2017-07-25 22:37:30.130,2017-08-29 10:01:50.972091
m2_2,594768,668184,small,5908.04,wait,2017-07-25 22:38:28.040,2017-08-29 10:01:50.972091
m2_2,594768,668184,small,5908.04,start,2017-07-25 22:38:28.040,2017-08-29 10:01:50.972091
m2_2,594768,668184,small,5911.04,end,2017-07-25 22:38:31.040,2017-08-29 10:01:50.972091
x10_1,594768,668184,small,5953.17,wait,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x10_1,594768,668184,small,5953.17,start,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x10_1,594768,668184,small,5953.17,end,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x17_1,594768,668184,small,5985.05,wait,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x17_1,594768,668184,small,5985.05,start,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x17_1,594768,668184,small,5985.05,end,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x6_1,594768,668184,small,6068.91,wait,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
x6_1,594768,668184,small,6068.91,start,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
x6_1,594768,668184,small,6068.91,end,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
u1_1,594768,668184,small,6137.9,wait,2017-07-25 22:42:17.900,2017-08-29 10:01:50.972091
u1_1,594768,668184,small,6158.539999999999,start,2017-07-25 22:42:38.540,2017-08-29 10:01:50.972091
u1_1,594768,668184,small,6161.119999999999,end,2017-07-25 22:42:41.120,2017-08-29 10:01:50.972091
i9_1,594768,668184,small,6164.119999999999,wait,2017-07-25 22:42:44.120,2017-08-29 10:01:50.972091
i9_1,594768,668184,small,6164.119999999999,start,2017-07-25 22:42:44.120,2017-08-29 10:01:50.972091
i9_1,594768,668184,small,6164.944999999999,end,2017-07-25 22:42:44.945,2017-08-29 10:01:50.972091
c6_91,594768,668184,small,6331.584999999999,wait,2017-07-25 22:45:31.585,2017-08-29 10:01:50.972091
c6_91,980000000183,668184,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c6_91,980000000183,668184,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000183,668184,small,14583.38,wait,2017-07-26 01:03:03.380,2017-08-29 10:01:50.972091
j41_1,980000000183,668184,small,14802.569999999972,start,2017-07-26 01:06:42.570,2017-08-29 10:01:50.972091
j41_1,980000000183,668184,small,14807.334999999972,end,2017-07-26 01:06:47.335,2017-08-29 10:01:50.972091
i17_4,980000000183,668184,small,15015.914999999972,wait,2017-07-26 01:10:15.915,2017-08-29 10:01:50.972091
i17_4,980000000183,668184,small,15015.914999999972,start,2017-07-26 01:10:15.915,2017-08-29 10:01:50.972091
i17_4,980000000183,668184,small,15016.234999999971,end,2017-07-26 01:10:16.235,2017-08-29 10:01:50.972091
i20_1,980000000183,668184,small,15141.334999999972,wait,2017-07-26 01:12:21.335,2017-08-29 10:01:50.972091
i20_1,980000000183,668184,small,15141.334999999972,start,2017-07-26 01:12:21.335,2017-08-29 10:01:50.972091
i20_1,980000000183,668184,small,15141.654999999972,end,2017-07-26 01:12:21.655,2017-08-29 10:01:50.972091
c13_8,980000000183,668184,small,15245.054999999971,wait,2017-07-26 01:14:05.055,2017-08-29 10:01:50.972091
r4_1,594868,687433,small,5847.0,wait,2017-07-25 22:37:27.000,2017-08-29 10:01:50.972091
r4_1,594868,687433,small,5847.0,start,2017-07-25 22:37:27.000,2017-08-29 10:01:50.972091
r4_1,594868,687433,small,5850.13,end,2017-07-25 22:37:30.130,2017-08-29 10:01:50.972091
m2_2,594868,687433,small,5908.04,wait,2017-07-25 22:38:28.040,2017-08-29 10:01:50.972091
m2_2,594868,687433,small,5908.04,start,2017-07-25 22:38:28.040,2017-08-29 10:01:50.972091
m2_2,594868,687433,small,5911.04,end,2017-07-25 22:38:31.040,2017-08-29 10:01:50.972091
x10_1,594868,687433,small,5953.17,wait,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x10_1,594868,687433,small,5953.17,start,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x10_1,594868,687433,small,5953.17,end,2017-07-25 22:39:13.170,2017-08-29 10:01:50.972091
x17_1,594868,687433,small,5985.05,wait,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x17_1,594868,687433,small,5985.05,start,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x17_1,594868,687433,small,5985.05,end,2017-07-25 22:39:45.050,2017-08-29 10:01:50.972091
x6_1,594868,687433,small,6068.91,wait,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
x6_1,594868,687433,small,6068.91,start,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
x6_1,594868,687433,small,6068.91,end,2017-07-25 22:41:08.910,2017-08-29 10:01:50.972091
u1_2,594868,687433,small,6137.9,wait,2017-07-25 22:42:17.900,2017-08-29 10:01:50.972091
u1_2,594868,687433,small,6176.5999999999985,start,2017-07-25 22:42:56.600,2017-08-29 10:01:50.972091
u1_2,594868,687433,small,6179.1799999999985,end,2017-07-25 22:42:59.180,2017-08-29 10:01:50.972091
i9_2,594868,687433,small,6182.1799999999985,wait,2017-07-25 22:43:02.180,2017-08-29 10:01:50.972091
i9_2,594868,687433,small,6182.1799999999985,start,2017-07-25 22:43:02.180,2017-08-29 10:01:50.972091
i9_2,594868,687433,small,6183.004999999998,end,2017-07-25 22:43:03.005,2017-08-29 10:01:50.972091
c5_91,594868,687433,small,6224.664999999998,wait,2017-07-25 22:43:44.665,2017-08-29 10:01:50.972091
c5_91,980000000201,687433,small,14400.0,start,2017-07-26 01:00:00.000,2017-08-29 10:01:50.972091
c5_91,980000000201,687433,small,14455.0,end,2017-07-26 01:00:55.000,2017-08-29 10:01:50.972091
j41_1,980000000201,687433,small,14625.04,wait,2017-07-26 01:03:45.040,2017-08-29 10:01:50.972091
j41_1,980000000201,687433,small,15031.289999999944,start,2017-07-26 01:10:31.290,2017-08-29 10:01:50.972091
j41_1,980000000201,687433,small,15036.054999999944,end,2017-07-26 01:10:36.055,2017-08-29 10:01:50.972091
i17_4,980000000201,687433,small,15244.634999999944,wait,2017-07-26 01:14:04.635,2017-08-29 10:01:50.972091
i17_4,980000000201,687433,small,15244.634999999944,start,2017-07-26 01:14:04.635,2017-08-29 10:01:50.972091
i17_4,980000000201,687433,small,15244.954999999944,end,2017-07-26 01:14:04.955,2017-08-29 10:01:50.972091
i20_1,980000000201,687433,small,15370.054999999944,wait,2017-07-26 01:16:10.055,2017-08-29 10:01:50.972091
i20_1,980000000201,687433,small,15370.054999999944,start,2017-07-26 01:16:10.055,2017-08-29 10:01:50.972091
i20_1,980000000201,687433,small,15370.374999999944,end,2017-07-26 01:16:10.375,2017-08-29 10:01:50.972091
c13_8,980000000201,687433,small,15473.774999999943,wait,2017-07-26 01:17:53.775,2017-08-29 10:01:50.972091
r5_1,594783,705860,small,5788.0,wait,2017-07-25 22:36:28.000,2017-08-29 10:01:50.972091
r5_1,594783,705860,small,5788.0,start,2017-07-25 22:36:28.000,2017-08-29 10:01:50.972091
r5_1,594783,705860,small,5791.13,end,2017-07-25 22:36:31.130,2017-08-29 10:01:50.972091
m3_1,594783,705860,small,5849.04,wait,2017-07-25 22:37:29.040,2017-08-29 10:01:50.972091
