parcel_id,small_id,parcel_type,start_node,ident_des_zno,sorter_type,dest_type,ret_path,run_time
100446,100446,parcel,r5_1,023,reload,A,r5_1:m3_1:j23_1:i17_1:i20_2:c13_1,2017-08-29 10:01:50.972091
100446,100446,parcel,j17_1,023,reload,A,j17_1:i22_3:i21_2:c13_1,2017-08-29 10:01:50.972091
101285,101285,parcel,r5_1,023,reload,A,r5_1:m3_1:j9_1:i22_2:i21_1:c14_26,2017-08-29 10:01:50.972091
101285,101285,parcel,j11_1,023,reload,A,j11_1:i22_2:i21_2:c13_1,2017-08-29 10:01:50.972091
100497,100497,parcel,r5_1,591,reload,A,r5_1:m3_1:j13_1:i22_3:i21_2:c13_10,2017-08-29 10:01:50.972091
100497,100497,parcel,j17_1,591,reload,A,j17_1:i22_3:i21_2:c13_10,2017-08-29 10:01:50.972091
100929,100929,parcel,r5_1,591,reload,A,r5_1:m3_1:j17_1:i22_3:i21_1:c13_10,2017-08-29 10:01:50.972091
100929,100929,parcel,j15_1,591,reload,A,j15_1:i22_3:i21_2:c13_10,2017-08-29 10:01:50.972091
101355,101355,parcel,r5_1,771,reload,A,r5_1:m3_1:j15_1:i22_3:i21_1:c13_15,2017-08-29 10:01:50.972091
101355,101355,parcel,j9_1,771,reload,A,j9_1:i22_2:i21_2:c13_13,2017-08-29 10:01:50.972091
101168,101168,parcel,r5_1,771,reload,A,r5_1:m3_1:j13_1:i22_3:i21_2:c13_15,2017-08-29 10:01:50.972091
101168,101168,parcel,j11_1,771,reload,A,j11_1:i22_2:i21_2:c13_13,2017-08-29 10:01:50.972091
100928,100928,parcel,r5_1,771,reload,A,r5_1:m3_1:j19_1:i17_1:e3_1:h3_1:x13_1:i21_2:c13_15,2017-08-29 10:01:50.972091
100928,100928,parcel,j11_1,771,reload,A,j11_1:i22_2:i21_2:c13_13,2017-08-29 10:01:50.972091
101260,101260,parcel,r5_1,771,reload,A,r5_1:m3_1:j19_1:i17_1:i20_1:c13_13,2017-08-29 10:01:50.972091
101260,101260,parcel,j9_1,771,reload,A,j9_1:i22_2:e6_1:h3_1:x13_1:i21_2:c13_13,2017-08-29 10:01:50.972091
327685,327685,parcel,a1_1,771,reload,A,a1_1:m4_2:i17_4:e3_1:h3_1:x13_1:i21_2:c13_15,2017-08-29 10:01:50.972091
100503,100503,parcel,r5_1,771,reload,A,r5_1:m3_1:j21_1:i17_1:i20_1:c13_13,2017-08-29 10:01:50.972091
100503,100503,parcel,j11_1,771,reload,A,j11_1:i22_2:e6_1:h3_1:x13_1:i21_2:c13_15,2017-08-29 10:01:50.972091
980000000152,716267,small,c6_98,027,small_sort,A,c6_98:j41_1:i17_4:i20_2:c13_22,2017-08-29 10:01:50.972091
980000000152,716267,small,j41_1,027,small_sort,A,j41_1:i17_4:e3_1:h3_1:x13_1:i21_2:c13_20,2017-08-29 10:01:50.972091
100080,100080,parcel,r4_1,711,reload,A,r4_1:m2_2:j2_1:i19_4:c13_24,2017-08-29 10:01:50.972091
100080,100080,parcel,j1_1,711,reload,A,j1_1:i22_1:i21_2:c13_24,2017-08-29 10:01:50.972091
101165,101165,parcel,r5_1,710,reload,A,r5_1:m3_1:j13_1:i22_3:i21_1:c13_26,2017-08-29 10:01:50.972091
101165,101165,parcel,j9_1,710,reload,A,j9_1:i22_2:i21_2:c13_26,2017-08-29 10:01:50.972091
980000000051,708533,small,c5_104,716,small_sort,A,c5_104:j41_1:i17_4:i20_2:c13_26,2017-08-29 10:01:50.972091
980000000051,708533,small,j41_1,716,small_sort,A,j41_1:i24_1:e5_1:h3_1:x13_1:i21_2:c13_26,2017-08-29 10:01:50.972091
100048,100048,parcel,r5_1,371,reload,A,r5_1:m3_1:j23_1:i17_1:i20_2:c14_12,2017-08-29 10:01:50.972091
100048,100048,parcel,j17_1,371,reload,A,j17_1:i22_3:i21_2:c14_10,2017-08-29 10:01:50.972091
100333,100333,parcel,r5_1,760,reload,A,r5_1:m3_1:j21_1:i17_1:i20_1:c14_13,2017-08-29 10:01:50.972091
100333,100333,parcel,j17_1,760,reload,A,j17_1:i22_3:i21_2:c14_13,2017-08-29 10:01:50.972091
100953,100953,parcel,r5_1,377,reload,A,r5_1:m3_1:j23_1:i17_1:i20_1:c14_16,2017-08-29 10:01:50.972091
100953,100953,parcel,j17_1,377,reload,A,j17_1:i22_3:i21_2:c14_14,2017-08-29 10:01:50.972091
100309,100309,parcel,r5_1,377,reload,A,r5_1:m3_1:j19_1:i17_1:i20_1:c14_14,2017-08-29 10:01:50.972091
100309,100309,parcel,j11_1,377,reload,A,j11_1:i22_2:i21_2:c14_14,2017-08-29 10:01:50.972091
980000000271,656438,small,c5_48,379,small_sort,A,c5_48:j41_1:i17_4:i20_1:c14_14,2017-08-29 10:01:50.972091
980000000271,656438,small,j41_1,379,small_sort,A,j41_1:i24_1:e5_1:h3_1:x13_1:i21_2:c14_14,2017-08-29 10:01:50.972091
101379,101379,parcel,r4_1,379,reload,A,r4_1:m2_2:j4_1:i19_4:c14_16,2017-08-29 10:01:50.972091
101379,101379,parcel,j5_1,379,reload,A,j5_1:i22_1:i21_2:c14_16,2017-08-29 10:01:50.972091
100047,100047,parcel,r5_1,379,reload,A,r5_1:m3_1:j13_1:i22_3:i21_2:c14_14,2017-08-29 10:01:50.972091
100047,100047,parcel,j15_1,379,reload,A,j15_1:i22_3:i21_2:c14_16,2017-08-29 10:01:50.972091
101283,101283,parcel,r5_1,396,reload,A,r5_1:m3_1:j19_1:c3_14,2017-08-29 10:01:50.972091
101283,101283,parcel,j13_1,396,reload,A,j13_1:i22_3:i21_2:c14_16,2017-08-29 10:01:50.972091
100614,100614,parcel,r5_1,374,reload,A,r5_1:m3_1:j19_1:i17_1:i20_2:c14_16,2017-08-29 10:01:50.972091
100614,100614,parcel,j9_1,374,reload,A,j9_1:i22_2:i21_2:c14_16,2017-08-29 10:01:50.972091
980000000100,655361,small,c6_47,394,small_sort,A,c6_47:j41_1:i17_4:i20_2:c14_20,2017-08-29 10:01:50.972091
980000000100,655361,small,j41_1,394,small_sort,A,j41_1:i24_1:e5_1:h3_1:x13_1:i21_2:c14_20,2017-08-29 10:01:50.972091
100316,100316,parcel,r4_1,818,reload,A,r4_1:m2_2:j6_1:i19_4:c14_22,2017-08-29 10:01:50.972091
100316,100316,parcel,j1_1,818,reload,A,j1_1:i22_1:i21_2:c14_22,2017-08-29 10:01:50.972091
101156,101156,parcel,r5_1,023,reload,A,r5_1:m3_1:j19_1:i17_1:e3_1:h3_1:x13_1:i21_2:c14_24,2017-08-29 10:01:50.972091
101156,101156,parcel,j17_1,023,reload,A,j17_1:i22_3:i21_2:c14_24,2017-08-29 10:01:50.972091
100645,100645,parcel,r4_1,023,reload,A,r4_1:m2_2:j2_1:i19_4:c14_28,2017-08-29 10:01:50.972091
100645,100645,parcel,j5_1,023,reload,A,j5_1:i22_1:i21_2:c14_24,2017-08-29 10:01:50.972091
101060,101060,parcel,r5_1,023,reload,A,r5_1:m3_1:j17_1:i22_3:i21_1:c14_24,2017-08-29 10:01:50.972091
101060,101060,parcel,j9_1,023,reload,A,j9_1:i22_2:i21_2:c14_24,2017-08-29 10:01:50.972091
101170,101170,parcel,r5_1,023,reload,A,r5_1:m3_1:j13_1:i22_3:i21_2:c14_26,2017-08-29 10:01:50.972091
101170,101170,parcel,j11_1,023,reload,A,j11_1:i22_2:i21_2:c14_24,2017-08-29 10:01:50.972091
101128,101128,parcel,r5_1,754,reload,A,r5_1:m3_1:j21_1:i17_1:i20_2:c14_25,2017-08-29 10:01:50.972091
101128,101128,parcel,j11_1,754,reload,A,j11_1:i22_2:i21_2:c14_25,2017-08-29 10:01:50.972091
100381,100381,parcel,r5_1,768,reload,A,r5_1:m3_1:j9_1:i22_2:i21_2:c14_25,2017-08-29 10:01:50.972091
100381,100381,parcel,j17_1,768,reload,A,j17_1:i22_3:e6_1:h3_1:x13_1:i21_2:c14_25,2017-08-29 10:01:50.972091
100362,100362,parcel,r4_1,768,reload,A,r4_1:m2_2:j1_1:i22_1:i21_1:c14_25,2017-08-29 10:01:50.972091
100362,100362,parcel,j3_1,768,reload,A,j3_1:i22_1:i21_2:c14_25,2017-08-29 10:01:50.972091
100408,100408,parcel,r4_1,754,reload,A,r4_1:m2_2:j5_1:i22_1:i21_2:c14_25,2017-08-29 10:01:50.972091
100408,100408,parcel,j7_1,754,reload,A,j7_1:i22_2:i21_2:c14_25,2017-08-29 10:01:50.972091
100604,100604,parcel,r4_1,754,reload,A,r4_1:m2_2:j1_1:i22_1:i21_2:c14_25,2017-08-29 10:01:50.972091
100604,100604,parcel,j5_1,754,reload,A,j5_1:i22_1:i21_2:c14_25,2017-08-29 10:01:50.972091
100980,100980,parcel,r5_1,023,reload,A,r5_1:m3_1:j21_1:i17_1:i20_1:c14_24,2017-08-29 10:01:50.972091
100980,100980,parcel,j11_1,023,reload,A,j11_1:i22_2:i21_2:c14_26,2017-08-29 10:01:50.972091
101241,101241,parcel,r5_1,023,reload,A,r5_1:m3_1:j9_1:i22_2:i21_2:c14_28,2017-08-29 10:01:50.972091
101241,101241,parcel,j15_1,023,reload,A,j15_1:i22_3:i21_2:c14_26,2017-08-29 10:01:50.972091
100630,100630,parcel,r4_1,023,reload,A,r4_1:m2_2:j8_1:i19_3:c14_26,2017-08-29 10:01:50.972091
100630,100630,parcel,j7_1,023,reload,A,j7_1:i22_2:i21_2:c14_26,2017-08-29 10:01:50.972091
100546,100546,parcel,r5_1,023,reload,A,r5_1:m3_1:j9_1:i22_2:i21_2:c14_24,2017-08-29 10:01:50.972091
100546,100546,parcel,j13_1,023,reload,A,j13_1:i22_3:i21_2:c14_26,2017-08-29 10:01:50.972091
101061,101061,parcel,r5_1,023,reload,A,r5_1:m3_1:j19_1:i17_1:i20_2:c13_1,2017-08-29 10:01:50.972091
101061,101061,parcel,j11_1,023,reload,A,j11_1:i22_2:i21_2:c14_26,2017-08-29 10:01:50.972091
10095,10095,parcel,r5_1,023,reload,A,r5_1:m3_1:j9_1:i22_2:i21_1:c13_1,2017-08-29 10:01:50.972091
10095,10095,parcel,j13_1,023,reload,A,j13_1:i22_3:i21_2:c14_26,2017-08-29 10:01:50.972091
101217,101217,parcel,r5_1,023,reload,A,r5_1:m3_1:j17_1:i22_3:i21_1:c14_24,2017-08-29 10:01:50.972091
101217,101217,parcel,j17_1,023,reload,A,j17_1:i22_3:i21_2:c14_26,2017-08-29 10:01:50.972091
101122,101122,parcel,r4_1,660,reload,A,r4_1:m2_2:j1_1:i22_1:i21_1:c14_27,2017-08-29 10:01:50.972091
101122,101122,parcel,j1_1,660,reload,A,j1_1:i22_1:i21_2:c14_27,2017-08-29 10:01:50.972091
101350,101350,parcel,r4_1,660,reload,A,r4_1:m2_2:j4_1:i19_4:c14_27,2017-08-29 10:01:50.972091
101350,101350,parcel,j1_1,660,reload,A,j1_1:i22_1:i21_2:c14_27,2017-08-29 10:01:50.972091
100406,100406,parcel,r5_1,023,reload,A,r5_1:m3_1:j9_1:i22_2:i21_2:c14_24,2017-08-29 10:01:50.972091
100406,100406,parcel,j17_1,023,reload,A,j17_1:i22_3:i21_2:c14_28,2017-08-29 10:01:50.972091
100413,100413,parcel,r5_1,023,reload,A,r5_1:m3_1:j19_1:i17_1:i20_2:c14_26,2017-08-29 10:01:50.972091
100413,100413,parcel,j9_1,023,reload,A,j9_1:i22_2:i21_2:c14_28,2017-08-29 10:01:50.972091
100005,100005,parcel,r5_1,023,reload,A,r5_1:m3_1:j9_1:i22_2:i21_1:c14_28,2017-08-29 10:01:50.972091
100005,100005,parcel,j9_1,023,reload,A,j9_1:i22_2:e6_1:h3_1:x13_1:i21_2:c14_28,2017-08-29 10:01:50.972091
100306,100306,parcel,r5_1,991,reload,A,r5_1:m3_1:j13_1:i22_3:c16_6,2017-08-29 10:01:50.972091
100306,100306,parcel,j17_1,991,reload,A,j17_1:i22_3:i21_2:c14_6,2017-08-29 10:01:50.972091
100523,100523,parcel,r5_1,769,reload,A,r5_1:m3_1:j23_1:i17_1:i20_1:c14_7,2017-08-29 10:01:50.972091
100523,100523,parcel,j11_1,769,reload,A,j11_1:i22_2:i21_2:c14_7,2017-08-29 10:01:50.972091
100513,100513,parcel,r5_1,943,reload,A,r5_1:m3_1:j21_1:i17_1:c16_9,2017-08-29 10:01:50.972091
100513,100513,parcel,j15_1,943,reload,A,j15_1:i22_3:i21_2:c14_8,2017-08-29 10:01:50.972091
100557,100557,parcel,r5_1,938,reload,A,r5_1:m3_1:j9_1:i22_2:i21_1:c14_8,2017-08-29 10:01:50.972091
100557,100557,parcel,j15_1,938,reload,A,j15_1:i22_3:i21_2:c14_8,2017-08-29 10:01:50.972091
10008,10008,parcel,r4_1,411,reload,A,r4_1:m2_2:j1_1:i22_1:c17_10,2017-08-29 10:01:50.972091
10008,10008,parcel,j5_1,411,reload,A,j5_1:i22_1:c16_1,2017-08-29 10:01:50.972091
10102,10102,parcel,r4_1,411,reload,A,r4_1:m2_2:j4_1:i19_4:i18_2:c17_12,2017-08-29 10:01:50.972091
10102,10102,parcel,j1_1,411,reload,A,j1_1:i22_1:c16_1,2017-08-29 10:01:50.972091
100384,100384,parcel,r4_1,451,reload,A,r4_1:m2_2:j1_1:i22_1:c17_2,2017-08-29 10:01:50.972091
100384,100384,parcel,j1_1,451,reload,A,j1_1:i22_1:c16_13,2017-08-29 10:01:50.972091
100055,100055,parcel,r4_1,029,reload,A,r4_1:m2_2:j2_1:i19_4:i18_2:c16_16,2017-08-29 10:01:50.972091
100055,100055,parcel,j5_1,029,reload,A,j5_1:i22_1:c16_16,2017-08-29 10:01:50.972091
100583,100583,parcel,r4_1,917,reload,A,r4_1:m2_2:j1_1:i22_1:c18_8,2017-08-29 10:01:50.972091
100583,100583,parcel,j3_1,917,reload,A,j3_1:i22_1:c16_16,2017-08-29 10:01:50.972091
100979,100979,parcel,r4_1,029,reload,A,r4_1:m2_2:j8_1:i19_3:i18_1:c18_12,2017-08-29 10:01:50.972091
100979,100979,parcel,j5_1,029,reload,A,j5_1:i22_1:c16_16,2017-08-29 10:01:50.972091
100425,100425,parcel,r4_1,8981,reload,A,r4_1:m2_2:j6_1:i19_4:i18_2:c16_7,2017-08-29 10:01:50.972091
100425,100425,parcel,j1_1,8981,reload,A,j1_1:i22_1:c16_7,2017-08-29 10:01:50.972091
100189,100189,parcel,r4_1,411,reload,A,r4_1:m2_2:j4_1:i19_4:i18_1:c17_6,2017-08-29 10:01:50.972091
100189,100189,parcel,j3_1,411,reload,A,j3_1:i22_1:c17_10,2017-08-29 10:01:50.972091
10107,10107,parcel,r4_1,022,reload,A,r4_1:m2_2:j4_1:i19_4:i18_1:c17_11,2017-08-29 10:01:50.972091
10107,10107,parcel,j3_1,022,reload,A,j3_1:i22_1:c17_11,2017-08-29 10:01:50.972091
100151,100151,parcel,r4_1,411,reload,A,r4_1:m2_2:j6_1:i19_4:i18_2:c17_8,2017-08-29 10:01:50.972091
100151,100151,parcel,j5_1,411,reload,A,j5_1:i22_1:c17_12,2017-08-29 10:01:50.972091
10022,10022,parcel,r4_1,411,reload,A,r4_1:m2_2:j8_1:i19_3:i18_1:c17_6,2017-08-29 10:01:50.972091
10022,10022,parcel,j1_1,411,reload,A,j1_1:i22_1:c17_12,2017-08-29 10:01:50.972091
100347,100347,parcel,r4_1,411,reload,A,r4_1:m2_2:j8_1:i19_3:i18_2:c17_8,2017-08-29 10:01:50.972091
100347,100347,parcel,j3_1,411,reload,A,j3_1:i22_1:c17_12,2017-08-29 10:01:50.972091
100506,100506,parcel,r4_1,411,reload,A,r4_1:m2_2:j2_1:i19_4:i18_2:c17_10,2017-08-29 10:01:50.972091
100506,100506,parcel,j3_1,411,reload,A,j3_1:i22_1:c17_12,2017-08-29 10:01:50.972091
100052,100052,parcel,r4_1,010,reload,A,r4_1:m2_2:j8_1:i19_3:i18_2:c17_15,2017-08-29 10:01:50.972091
100052,100052,parcel,j3_1,010,reload,A,j3_1:i22_1:c17_13,2017-08-29 10:01:50.972091
101218,101218,parcel,r4_1,010,reload,A,r4_1:m2_2:j1_1:i22_1:c17_17,2017-08-29 10:01:50.972091
101218,101218,parcel,j5_1,010,reload,A,j5_1:i22_1:c17_13,2017-08-29 10:01:50.972091
100373,100373,parcel,r4_1,010,reload,A,r4_1:m2_2:j2_1:i19_4:i18_2:c17_17,2017-08-29 10:01:50.972091
100373,100373,parcel,j5_1,010,reload,A,j5_1:i22_1:c17_15,2017-08-29 10:01:50.972091
100842,100842,parcel,r4_1,010,reload,A,r4_1:m2_2:j3_1:i22_1:c17_15,2017-08-29 10:01:50.972091
100842,100842,parcel,j3_1,010,reload,A,j3_1:i22_1:c17_17,2017-08-29 10:01:50.972091
10075,10075,parcel,r4_1,010,reload,A,r4_1:m2_2:j2_1:i19_4:i18_2:c17_21,2017-08-29 10:01:50.972091
10075,10075,parcel,j1_1,010,reload,A,j1_1:i22_1:c17_17,2017-08-29 10:01:50.972091
100283,100283,parcel,r4_1,010,reload,A,r4_1:m2_2:j8_1:i19_3:i18_1:c17_19,2017-08-29 10:01:50.972091
100283,100283,parcel,j3_1,010,reload,A,j3_1:i22_1:c17_21,2017-08-29 10:01:50.972091
100376,100376,parcel,r4_1,411,reload,A,r4_1:m2_2:j2_1:i19_4:i18_2:c16_1,2017-08-29 10:01:50.972091
100376,100376,parcel,j5_1,411,reload,A,j5_1:i22_1:c17_8,2017-08-29 10:01:50.972091
100992,100992,parcel,r4_1,029,reload,A,r4_1:m2_2:j6_1:i19_4:i18_2:c18_12,2017-08-29 10:01:50.972091
100992,100992,parcel,j5_1,029,reload,A,j5_1:i22_1:c18_10,2017-08-29 10:01:50.972091
100930,100930,parcel,r4_1,029,reload,A,r4_1:m2_2:j4_1:i19_4:i18_1:c18_14,2017-08-29 10:01:50.972091
100930,100930,parcel,j1_1,029,reload,A,j1_1:i22_1:c18_10,2017-08-29 10:01:50.972091
10103,10103,parcel,r4_1,029,reload,A,r4_1:m2_2:j6_1:i19_4:i18_2:c18_12,2017-08-29 10:01:50.972091
10103,10103,parcel,j3_1,029,reload,A,j3_1:i22_1:c18_10,2017-08-29 10:01:50.972091
101145,101145,parcel,r4_1,029,reload,A,r4_1:m2_2:j5_1:i22_1:c18_12,2017-08-29 10:01:50.972091
101145,101145,parcel,j3_1,029,reload,A,j3_1:i22_1:c18_12,2017-08-29 10:01:50.972091
101199,101199,parcel,r4_1,029,reload,A,r4_1:m2_2:j4_1:i19_4:i18_1:c18_10,2017-08-29 10:01:50.972091
101199,101199,parcel,j5_1,029,reload,A,j5_1:i22_1:c18_12,2017-08-29 10:01:50.972091
100641,100641,parcel,r4_1,871,reload,A,r4_1:m2_2:j2_1:i19_4:i18_1:c18_23,2017-08-29 10:01:50.972091
100641,100641,parcel,j3_1,871,reload,A,j3_1:i22_1:c18_21,2017-08-29 10:01:50.972091
100958,100958,parcel,r4_1,871,reload,A,r4_1:m2_2:j5_1:i22_1:c18_23,2017-08-29 10:01:50.972091
100958,100958,parcel,j3_1,871,reload,A,j3_1:i22_1:c18_21,2017-08-29 10:01:50.972091
101384,101384,parcel,r4_1,871,reload,A,r4_1:m2_2:j8_1:i19_3:e4_1:h3_1:x14_1:i23_1:c18_21,2017-08-29 10:01:50.972091
101384,101384,parcel,j3_1,871,reload,A,j3_1:i22_1:c18_21,2017-08-29 10:01:50.972091
100387,100387,parcel,r4_1,871,reload,A,r4_1:m2_2:j4_1:i19_4:i18_2:c18_21,2017-08-29 10:01:50.972091
100387,100387,parcel,j3_1,871,reload,A,j3_1:i22_1:c18_23,2017-08-29 10:01:50.972091
100042,100042,parcel,r4_1,871,reload,A,r4_1:m2_2:j8_1:i19_3:e4_1:h3_1:x11_1:i18_1:c18_23,2017-08-29 10:01:50.972091
100042,100042,parcel,j3_1,871,reload,A,j3_1:i22_1:c18_23,2017-08-29 10:01:50.972091
100187,100187,parcel,r4_1,871,reload,A,r4_1:m2_2:j2_1:i19_4:i18_1:c18_23,2017-08-29 10:01:50.972091
100187,100187,parcel,j1_1,871,reload,A,j1_1:i22_1:c18_23,2017-08-29 10:01:50.972091
100276,100276,parcel,r4_1,871,reload,A,r4_1:m2_2:j3_1:i22_1:c18_21,2017-08-29 10:01:50.972091
100276,100276,parcel,j3_1,871,reload,A,j3_1:i22_1:c18_23,2017-08-29 10:01:50.972091
100279,100279,parcel,r4_1,871,reload,A,r4_1:m2_2:j7_1:i22_2:c18_21,2017-08-29 10:01:50.972091
100279,100279,parcel,j5_1,871,reload,A,j5_1:i22_1:c18_23,2017-08-29 10:01:50.972091
100858,100858,parcel,r5_1,029,reload,A,r5_1:m3_1:j15_1:i22_3:c18_14,2017-08-29 10:01:50.972091
100858,100858,parcel,j11_1,029,reload,A,j11_1:i22_2:c16_16,2017-08-29 10:01:50.972091
100207,100207,parcel,r4_1,029,reload,A,r4_1:m2_2:j2_1:i19_4:i18_1:c18_12,2017-08-29 10:01:50.972091
100207,100207,parcel,j7_1,029,reload,A,j7_1:i22_2:c16_16,2017-08-29 10:01:50.972091
101318,101318,parcel,r4_1,029,reload,A,r4_1:m2_2:j3_1:i22_1:c16_16,2017-08-29 10:01:50.972091
101318,101318,parcel,j7_1,029,reload,A,j7_1:i22_2:c16_16,2017-08-29 10:01:50.972091
101256,101256,parcel,r5_1,029,reload,A,r5_1:m3_1:j17_1:i22_3:c18_14,2017-08-29 10:01:50.972091
101256,101256,parcel,j9_1,029,reload,A,j9_1:i22_2:c16_16,2017-08-29 10:01:50.972091
10028,10028,parcel,r5_1,029,reload,A,r5_1:m3_1:j23_1:i17_1:c18_10,2017-08-29 10:01:50.972091
10028,10028,parcel,j11_1,029,reload,A,j11_1:i22_2:c16_16,2017-08-29 10:01:50.972091
100298,100298,parcel,r4_1,851,reload,A,r4_1:m2_2:j4_1:i19_4:e4_1:h3_1:x14_1:i23_1:c16_18,2017-08-29 10:01:50.972091
100298,100298,parcel,j7_1,851,reload,A,j7_1:i22_2:c16_18,2017-08-29 10:01:50.972091
100590,100590,parcel,r5_1,351,reload,A,r5_1:m3_1:j19_1:i17_1:c16_2,2017-08-29 10:01:50.972091
100590,100590,parcel,j9_1,351,reload,A,j9_1:i22_2:c16_2,2017-08-29 10:01:50.972091
101239,101239,parcel,r5_1,932,reload,A,r5_1:m3_1:j13_1:i22_3:c16_9,2017-08-29 10:01:50.972091
101239,101239,parcel,j11_1,932,reload,A,j11_1:i22_2:c16_9,2017-08-29 10:01:50.972091
100168,100168,parcel,r5_1,411,reload,A,r5_1:m3_1:j15_1:i22_3:c17_12,2017-08-29 10:01:50.972091
100168,100168,parcel,j9_1,411,reload,A,j9_1:i22_2:c17_10,2017-08-29 10:01:50.972091
100231,100231,parcel,r5_1,411,reload,A,r5_1:m3_1:j21_1:i17_1:c16_1,2017-08-29 10:01:50.972091
100231,100231,parcel,j9_1,411,reload,A,j9_1:i22_2:c17_10,2017-08-29 10:01:50.972091
100111,100111,parcel,r5_1,010,reload,A,r5_1:m3_1:j9_1:i22_2:c17_21,2017-08-29 10:01:50.972091
100111,100111,parcel,j9_1,010,reload,A,j9_1:i22_2:c17_13,2017-08-29 10:01:50.972091
101070,101070,parcel,r4_1,010,reload,A,r4_1:m2_2:j4_1:i19_4:i18_1:c17_15,2017-08-29 10:01:50.972091
101070,101070,parcel,j7_1,010,reload,A,j7_1:i22_2:c17_13,2017-08-29 10:01:50.972091
100658,100658,parcel,r4_1,010,reload,A,r4_1:m2_2:j4_1:i19_4:i18_1:c17_17,2017-08-29 10:01:50.972091
100658,100658,parcel,j7_1,010,reload,A,j7_1:i22_2:c17_13,2017-08-29 10:01:50.972091
100000,100000,parcel,r5_1,010,reload,A,r5_1:m3_1:j23_1:i17_1:c17_21,2017-08-29 10:01:50.972091
100000,100000,parcel,j11_1,010,reload,A,j11_1:i22_2:c17_15,2017-08-29 10:01:50.972091
100420,100420,parcel,r5_1,010,reload,A,r5_1:m3_1:j15_1:i22_3:c17_19,2017-08-29 10:01:50.972091
100420,100420,parcel,j9_1,010,reload,A,j9_1:i22_2:c17_17,2017-08-29 10:01:50.972091
100275,100275,parcel,r4_1,010,reload,A,r4_1:m2_2:j7_1:i22_2:c17_21,2017-08-29 10:01:50.972091
100275,100275,parcel,j7_1,010,reload,A,j7_1:i22_2:c17_17,2017-08-29 10:01:50.972091
100646,100646,parcel,r5_1,010,reload,A,r5_1:m3_1:j23_1:i17_1:c17_19,2017-08-29 10:01:50.972091
100646,100646,parcel,j11_1,010,reload,A,j11_1:i22_2:c17_19,2017-08-29 10:01:50.972091
10049,10049,parcel,r5_1,010,reload,A,r5_1:m3_1:j11_1:i22_2:c17_17,2017-08-29 10:01:50.972091
10049,10049,parcel,j9_1,010,reload,A,j9_1:i22_2:c17_19,2017-08-29 10:01:50.972091
100397,100397,parcel,r5_1,010,reload,A,r5_1:m3_1:j13_1:i22_3:c17_15,2017-08-29 10:01:50.972091
100397,100397,parcel,j9_1,010,reload,A,j9_1:i22_2:c17_21,2017-08-29 10:01:50.972091
100609,100609,parcel,r5_1,438,reload,A,r5_1:m3_1:j11_1:i22_2:c17_4,2017-08-29 10:01:50.972091
100609,100609,parcel,j11_1,438,reload,A,j11_1:i22_2:c17_4,2017-08-29 10:01:50.972091
100511,100511,parcel,r5_1,432,reload,A,r5_1:m3_1:j23_1:i17_1:i20_2:c13_16,2017-08-29 10:01:50.972091
100511,100511,parcel,j11_1,432,reload,A,j11_1:i22_2:c17_4,2017-08-29 10:01:50.972091
101059,101059,parcel,r4_1,411,reload,A,r4_1:m2_2:j4_1:i19_4:i18_2:c17_6,2017-08-29 10:01:50.972091
101059,101059,parcel,j7_1,411,reload,A,j7_1:i22_2:c17_6,2017-08-29 10:01:50.972091
100216,100216,parcel,r5_1,411,reload,A,r5_1:m3_1:j11_1:i22_2:c17_10,2017-08-29 10:01:50.972091
100216,100216,parcel,j11_1,411,reload,A,j11_1:i22_2:c17_6,2017-08-29 10:01:50.972091
100135,100135,parcel,r5_1,029,reload,A,r5_1:m3_1:j11_1:i22_2:c18_14,2017-08-29 10:01:50.972091
100135,100135,parcel,j11_1,029,reload,A,j11_1:i22_2:c18_10,2017-08-29 10:01:50.972091
101098,101098,parcel,r5_1,029,reload,A,r5_1:m3_1:j19_1:i17_1:c18_14,2017-08-29 10:01:50.972091
101098,101098,parcel,j9_1,029,reload,A,j9_1:i22_2:c18_12,2017-08-29 10:01:50.972091
101220,101220,parcel,r5_1,029,reload,A,r5_1:m3_1:j13_1:i22_3:c18_12,2017-08-29 10:01:50.972091
101220,101220,parcel,j9_1,029,reload,A,j9_1:i22_2:c18_12,2017-08-29 10:01:50.972091
100009,100009,parcel,r5_1,029,reload,A,r5_1:m3_1:j15_1:i22_3:c18_12,2017-08-29 10:01:50.972091
100009,100009,parcel,j11_1,029,reload,A,j11_1:i22_2:c18_12,2017-08-29 10:01:50.972091
101154,101154,parcel,r5_1,029,reload,A,r5_1:m3_1:j13_1:i22_3:c18_10,2017-08-29 10:01:50.972091
101154,101154,parcel,j9_1,029,reload,A,j9_1:i22_2:c18_12,2017-08-29 10:01:50.972091
100332,100332,parcel,r5_1,029,reload,A,r5_1:m3_1:j11_1:i22_2:c16_16,2017-08-29 10:01:50.972091
100332,100332,parcel,j11_1,029,reload,A,j11_1:i22_2:c18_12,2017-08-29 10:01:50.972091
101282,101282,parcel,r5_1,851,reload,A,r5_1:m3_1:j23_1:i17_1:c18_20,2017-08-29 10:01:50.972091
101282,101282,parcel,j11_1,851,reload,A,j11_1:i22_2:c18_20,2017-08-29 10:01:50.972091
100304,100304,parcel,r5_1,851,reload,A,r5_1:m3_1:j17_1:i22_3:c16_18,2017-08-29 10:01:50.972091
