equipment_id,package_id,time_stamp,action
m2_2,391576,22023.62,end
i6_1,391576,22256.469999999998,wait
c4_1,391576,22464.069999999996,wait
i6_1,391576,22464.069999999996,wait
i6_1,391576,22464.069999999996,start
i6_1,391576,22490.909999999996,end
4,391576,22490.909999999996,wait
r4_1,391580,20910.0,wait
r4_1,391580,21677.999999999884,start
r4_1,391580,21682.799999999883,end
m2_2,391580,21740.709999999883,wait
m2_2,391580,21858.62,start
m2_2,391580,21861.62,end
i7_2,391580,21919.53,wait
m2_2,391580,22026.62,start
m2_2,391580,22029.62,end
i6_1,391580,22262.469999999998,wait
c4_1,391580,22470.069999999996,wait
i6_1,391580,22470.069999999996,wait
i6_1,391580,22470.069999999996,start
i6_1,391580,22496.909999999996,end
4,391580,22496.909999999996,wait
r4_1,391974,20910.0,wait
r4_1,391974,21783.599999999868,start
r4_1,391974,21788.399999999867,end
m2_2,391974,21846.309999999867,wait
m2_2,391974,21981.62,start
m2_2,391974,21984.62,end
i7_2,391974,22042.53,wait
m2_2,391974,22092.62,start
m2_2,391974,22095.62,end
i6_2,391974,22328.469999999998,wait
c4_1,391974,22536.069999999996,wait
i6_2,391974,22536.069999999996,wait
i6_2,391974,22536.069999999996,start
i6_2,391974,22562.909999999996,end
4,391974,22562.909999999996,wait
r4_1,390804,20910.0,wait
r4_1,390804,21548.399999999903,start
r4_1,390804,21553.199999999903,end
m2_2,390804,21611.109999999902,wait
m2_2,390804,21708.62,start
m2_2,390804,21711.62,end
i7_2,390804,21769.53,wait
m2_2,390804,21894.62,start
m2_2,390804,21897.62,end
e2_1,390804,22130.469999999998,wait
i7_2,390804,22130.469999999998,wait
i7_2,390804,22130.469999999998,start
i7_2,390804,22606.469999999998,end
h2_1,390804,22606.469999999998,wait
e2_1,390804,22606.469999999998,start
e2_1,390804,22606.469999999998,end
x9_1,390804,22653.649999999998,wait
h2_1,390804,22653.649999999998,start
h2_1,390804,22668.649999999998,end
x4_1,390804,22766.269999999997,wait
x9_1,390804,22766.269999999997,start
x9_1,390804,22766.269999999997,end
x5_1,390804,22827.429999999997,wait
x4_1,390804,22827.429999999997,start
x4_1,390804,22827.429999999997,end
i5_4,390804,22861.859999999997,wait
x5_1,390804,22861.859999999997,start
x5_1,390804,22861.859999999997,end
c4_1,390804,22889.909999999996,wait
i5_4,390804,22889.909999999996,wait
i5_4,390804,22889.909999999996,start
i5_4,390804,22927.949999999997,end
4,390804,22927.949999999997,wait
r3_2,385376,23891.0,wait
r3_2,385376,23919.799999999996,start
r3_2,385376,23924.599999999995,end
m2_1,385376,23982.509999999995,wait
m2_1,385376,23982.509999999995,start
m2_1,385376,23985.509999999995,end
i7_2,385376,24043.419999999995,wait
m2_1,385376,24043.419999999995,start
m2_1,385376,24046.419999999995,end
i6_2,385376,24279.269999999993,wait
c4_1,385376,24486.86999999999,wait
i6_2,385376,24486.86999999999,wait
i6_2,385376,24486.86999999999,start
i6_2,385376,24513.709999999992,end
4,385376,24513.709999999992,wait
r3_7,257,23970.0,wait
r3_7,257,23979.6,start
r3_7,257,23984.399999999998,end
m2_7,257,24042.309999999998,wait
m2_7,257,24042.309999999998,start
m2_7,257,24045.309999999998,end
i7_2,257,24103.219999999998,wait
m2_7,257,24103.219999999998,start
m2_7,257,24106.219999999998,end
i6_1,257,24339.069999999996,wait
c4_1,257,24546.669999999995,wait
i6_1,257,24546.669999999995,wait
i6_1,257,24546.669999999995,start
i6_1,257,24573.509999999995,end
4,257,24573.509999999995,wait
r3_7,385257,23970.0,wait
r3_7,385257,23989.199999999997,start
r3_7,385257,23993.999999999996,end
m2_7,385257,24051.909999999996,wait
m2_7,385257,24051.909999999996,start
m2_7,385257,24054.909999999996,end
i7_2,385257,24112.819999999996,wait
m2_7,385257,24112.819999999996,start
m2_7,385257,24115.819999999996,end
i6_1,385257,24348.669999999995,wait
c4_1,385257,24556.269999999993,wait
i6_1,385257,24556.269999999993,wait
i6_1,385257,24556.269999999993,start
i6_1,385257,24583.109999999993,end
4,385257,24583.109999999993,wait
r3_7,394126,23970.0,wait
r3_7,394126,24022.799999999992,start
r3_7,394126,24027.59999999999,end
m2_7,394126,24085.50999999999,wait
m2_7,394126,24085.50999999999,start
m2_7,394126,24088.50999999999,end
i7_2,394126,24146.41999999999,wait
m2_7,394126,24146.41999999999,start
m2_7,394126,24149.41999999999,end
i6_2,394126,24382.26999999999,wait
c4_1,394126,24589.869999999988,wait
i6_2,394126,24589.869999999988,wait
i6_2,394126,24589.869999999988,start
i6_2,394126,24616.70999999999,end
4,394126,24616.70999999999,wait
r3_8,389373,25927.0,wait
r3_8,389373,25927.0,start
r3_8,389373,25931.8,end
m2_7,389373,25989.71,wait
m2_7,389373,25989.71,start
m2_7,389373,25992.71,end
i7_2,389373,26050.62,wait
m2_7,389373,26050.62,start
m2_7,389373,26053.62,end
i6_2,389373,26286.469999999998,wait
c4_1,389373,26494.069999999996,wait
i6_2,389373,26494.069999999996,wait
i6_2,389373,26494.069999999996,start
i6_2,389373,26520.909999999996,end
4,389373,26520.909999999996,wait
r5_4,388541,26328.0,wait
r5_4,388541,26328.0,start
r5_4,388541,26332.8,end
m3_2,388541,26390.71,wait
m3_2,388541,26390.71,start
m3_2,388541,26393.71,end
x16_1,388541,26451.62,wait
m3_2,388541,26451.62,start
m3_2,388541,26454.62,end
i5_1,388541,26548.26,wait
x16_1,388541,26548.26,start
x16_1,388541,26548.26,end
c4_1,388541,26622.489999999998,wait
i5_1,388541,26622.489999999998,wait
i5_1,388541,26622.489999999998,start
i5_1,388541,26660.53,end
4,388541,26660.53,wait
r4_4,389622,27767.0,wait
r4_4,389622,27767.0,start
r4_4,389622,27771.8,end
m2_4,389622,27829.71,wait
m2_4,389622,27829.71,start
m2_4,389622,27832.71,end
i7_2,389622,27890.62,wait
m2_4,389622,27890.62,start
m2_4,389622,27893.62,end
i6_2,389622,28126.469999999998,wait
c4_1,389622,28334.069999999996,wait
i6_2,389622,28334.069999999996,wait
i6_2,389622,28334.069999999996,start
i6_2,389622,28360.909999999996,end
4,389622,28360.909999999996,wait
r3_6,387299,27945.0,wait
r3_6,387299,27945.0,start
r3_6,387299,27949.8,end
m2_5,387299,28007.71,wait
m2_5,387299,28007.71,start
m2_5,387299,28010.71,end
i7_2,387299,28068.62,wait
m2_5,387299,28068.62,start
m2_5,387299,28071.62,end
i6_1,387299,28304.469999999998,wait
c4_1,387299,28512.069999999996,wait
i6_1,387299,28512.069999999996,wait
i6_1,387299,28512.069999999996,start
i6_1,387299,28538.909999999996,end
4,387299,28538.909999999996,wait
r1_4,250969,32626.000000000004,wait
r1_4,250969,32640.4,start
r1_4,250969,32645.2,end
m1_3,250969,32686.57,wait
m1_3,250969,32686.57,start
m1_3,250969,32689.57,end
i7_1,250969,32730.94,wait
m1_3,250969,32730.94,start
m1_3,250969,32733.94,end
i6_1,250969,32870.83,wait
c4_1,250969,33078.43,wait
i6_1,250969,33078.43,wait
i6_1,250969,33078.43,start
i6_1,250969,33105.27,end
4,250969,33105.27,wait
r3_4,388257,33161.0,wait
r3_4,388257,33175.40000000001,start
r3_4,388257,33180.20000000001,end
m2_3,388257,33238.110000000015,wait
m2_3,388257,33238.110000000015,start
m2_3,388257,33241.110000000015,end
i7_2,388257,33299.02000000002,wait
m2_3,388257,33299.02000000002,start
m2_3,388257,33302.02000000002,end
i6_2,388257,33534.87000000002,wait
c4_1,388257,33742.470000000016,wait
i6_2,388257,33742.470000000016,wait
i6_2,388257,33742.470000000016,start
i6_2,388257,33769.31000000001,end
4,388257,33769.31000000001,wait
r3_8,1797,35441.0,wait
r3_8,1797,35441.0,start
r3_8,1797,35445.8,end
m2_7,1797,35503.71000000001,wait
m2_7,1797,35503.71000000001,start
m2_7,1797,35506.71000000001,end
i7_2,1797,35564.62000000001,wait
m2_7,1797,35564.62000000001,start
m2_7,1797,35567.62000000001,end
i6_2,1797,35800.47000000001,wait
c4_1,1797,36008.07000000001,wait
i6_2,1797,36008.07000000001,wait
i6_2,1797,36008.07000000001,start
i6_2,1797,36034.91,end
4,1797,36034.91,wait
r2_3,392574,35730.0,wait
r2_3,392574,35754.000000000015,start
r2_3,392574,35758.80000000002,end
m1_4,392574,35801.06000000002,wait
m1_4,392574,35801.06000000002,start
m1_4,392574,35804.06000000002,end
i7_3,392574,35846.32000000002,wait
m1_4,392574,35846.32000000002,start
m1_4,392574,35849.32000000002,end
i6_2,392574,35986.21000000002,wait
c4_1,392574,36193.81000000002,wait
i6_2,392574,36193.81000000002,wait
i6_2,392574,36193.81000000002,start
i6_2,392574,36220.650000000016,end
4,392574,36220.650000000016,wait
r2_1,126,0.0,wait
r2_1,126,0.0,start
r2_1,126,4.8,end
m1_2,126,47.059999999999995,wait
m1_2,126,47.059999999999995,start
m1_2,126,50.059999999999995,end
i7_3,126,92.32,wait
m1_2,126,93.25999999999999,start
m1_2,126,96.25999999999999,end
i6_1,126,233.14999999999998,wait
c4_2,126,440.75,wait
i6_1,126,440.75,wait
i6_1,126,440.75,start
i6_1,126,467.59,end
4,126,467.59,wait
r2_2,388426,0.0,wait
r2_2,388426,0.0,start
r2_2,388426,4.8,end
m1_2,388426,47.059999999999995,wait
m1_2,388426,47.059999999999995,start
m1_2,388426,50.059999999999995,end
i7_3,388426,92.32,wait
m1_2,388426,93.25999999999999,start
m1_2,388426,96.25999999999999,end
i6_1,388426,233.14999999999998,wait
c4_2,388426,440.75,wait
i6_1,388426,440.75,wait
i6_1,388426,440.75,start
i6_1,388426,467.59,end
4,388426,467.59,wait
r1_3,386453,0.0,wait
r1_3,386453,0.0,start
r1_3,386453,4.8,end
m1_3,386453,46.169999999999995,wait
m1_3,386453,49.169999999999995,start
m1_3,386453,52.169999999999995,end
i7_1,386453,93.53999999999999,wait
m1_3,386453,93.53999999999999,start
m1_3,386453,96.53999999999999,end
i6_2,386453,233.42999999999998,wait
c4_2,386453,441.03,wait
i6_2,386453,441.03,wait
i6_2,386453,441.03,start
i6_2,386453,467.86999999999995,end
