queue_id,package_id,time_stamp,action
r3_m2,392608,4308.310000000002,end
r3_m2,392608,4311.310000000002,start
r3_m2,392608,4369.220000000002,end
m2_i7,392608,4380.62,start
m2_i7,392608,4613.47,end
i7_c3,392608,4613.47,start
i7_c3,392608,4651.51,end
r3_m2,392727,4274.400000000003,start
r3_m2,392727,4332.310000000003,end
r3_m2,392727,4341.62,start
r3_m2,392727,4399.53,end
m2_i7,392727,4402.53,start
m2_i7,392727,4635.38,end
i7_c3,392727,4635.38,start
i7_c3,392727,4673.42,end
r3_m2,392728,4279.2000000000035,start
r3_m2,392728,4337.110000000003,end
r3_m2,392728,4347.62,start
r3_m2,392728,4405.53,end
m2_i7,392728,4408.53,start
m2_i7,392728,4641.38,end
i7_c3,392728,4641.38,start
i7_c3,392728,4679.42,end
r3_m2,392884,4288.800000000004,start
r3_m2,392884,4346.710000000004,end
r3_m2,392884,4359.62,start
r3_m2,392884,4417.53,end
m2_i7,392884,4420.53,start
m2_i7,392884,4653.38,end
i7_c3,392884,4653.38,start
i7_c3,392884,4691.42,end
r4_m2,390363,5132.200000000001,start
r4_m2,390363,5190.110000000001,end
r4_m2,390363,5193.110000000001,start
r4_m2,390363,5251.02,end
m2_i7,390363,5257.62,start
m2_i7,390363,5490.47,end
i7_c3,390363,5490.47,start
i7_c3,390363,5528.51,end
r4_m2,390494,5189.800000000003,start
r4_m2,390494,5247.710000000003,end
r4_m2,390494,5254.62,start
r4_m2,390494,5312.53,end
m2_i7,390494,5332.62,start
m2_i7,390494,5565.47,end
i7_c3,390494,5565.47,start
i7_c3,390494,5603.51,end
r4_m2,390519,5233.000000000005,start
r4_m2,390519,5290.910000000004,end
r4_m2,390519,5308.62,start
r4_m2,390519,5366.53,end
m2_i7,390519,5392.62,start
m2_i7,390519,5625.47,end
i7_c3,390519,5625.47,start
i7_c3,390519,5663.51,end
r4_m2,390557,5281.000000000006,start
r4_m2,390557,5338.910000000006,end
r4_m2,390557,5362.62,start
r4_m2,390557,5420.53,end
m2_i7,390557,5458.62,start
m2_i7,390557,5691.47,end
i7_c3,390557,5691.47,start
i7_c3,390557,5729.51,end
r4_m2,390559,5285.800000000007,start
r4_m2,390559,5343.710000000006,end
r4_m2,390559,5368.62,start
r4_m2,390559,5426.53,end
m2_i7,390559,5464.62,start
m2_i7,390559,5697.47,end
i7_c3,390559,5697.47,start
i7_c3,390559,5735.51,end
r4_m2,391050,5290.600000000007,start
r4_m2,391050,5348.510000000007,end
r4_m2,391050,5371.62,start
r4_m2,391050,5429.53,end
m2_i7,391050,5467.62,start
m2_i7,391050,5700.47,end
i7_c3,391050,5700.47,start
i7_c3,391050,5738.51,end
r4_m2,391063,5300.200000000007,start
r4_m2,391063,5358.110000000007,end
r4_m2,391063,5383.62,start
r4_m2,391063,5441.53,end
m2_i7,391063,5482.62,start
m2_i7,391063,5715.47,end
i7_c3,391063,5715.47,start
i7_c3,391063,5753.51,end
r4_m2,391103,5319.400000000008,start
r4_m2,391103,5377.310000000008,end
r4_m2,391103,5407.62,start
r4_m2,391103,5465.53,end
m2_i7,391103,5509.62,start
m2_i7,391103,5742.47,end
i7_c3,391103,5742.47,start
i7_c3,391103,5780.51,end
r4_m2,391109,5319.400000000008,start
r4_m2,391109,5377.310000000008,end
r4_m2,391109,5407.62,start
r4_m2,391109,5465.53,end
m2_i7,391109,5509.62,start
m2_i7,391109,5742.47,end
i7_c3,391109,5742.47,start
i7_c3,391109,5780.51,end
r4_m2,391241,5386.60000000001,start
r4_m2,391241,5444.51000000001,end
r4_m2,391241,5485.62,start
r4_m2,391241,5543.53,end
m2_i7,391241,5599.62,start
m2_i7,391241,5832.47,end
i7_c3,391241,5832.47,start
i7_c3,391241,5870.51,end
r4_m2,391324,5439.400000000012,start
r4_m2,391324,5497.310000000012,end
r4_m2,391324,5545.62,start
r4_m2,391324,5603.53,end
m2_i7,391324,5671.62,start
m2_i7,391324,5904.47,end
i7_c3,391324,5904.47,start
i7_c3,391324,5942.51,end
r4_m2,391325,5439.400000000012,start
r4_m2,391325,5497.310000000012,end
r4_m2,391325,5545.62,start
r4_m2,391325,5603.53,end
m2_i7,391325,5671.62,start
m2_i7,391325,5904.47,end
i7_c3,391325,5904.47,start
i7_c3,391325,5942.51,end
r4_m2,391330,5453.800000000013,start
r4_m2,391330,5511.710000000013,end
r4_m2,391330,5563.62,start
r4_m2,391330,5621.53,end
m2_i7,391330,5689.62,start
m2_i7,391330,5922.47,end
i7_c3,391330,5922.47,start
i7_c3,391330,5960.51,end
r4_m2,391341,5477.800000000014,start
r4_m2,391341,5535.710000000014,end
r4_m2,391341,5590.62,start
r4_m2,391341,5648.53,end
m2_i7,391341,5722.62,start
m2_i7,391341,5955.47,end
i7_c3,391341,5955.47,start
i7_c3,391341,5993.51,end
r3_m2,1779,5623.8,start
r3_m2,1779,5681.71,end
r3_m2,1779,5684.71,start
r3_m2,1779,5742.62,end
m2_i7,1779,5745.62,start
m2_i7,1779,5978.47,end
i7_c3,1779,5978.47,start
i7_c3,1779,6016.51,end
r4_m2,391432,5554.600000000017,start
r4_m2,391432,5612.510000000017,end
r4_m2,391432,5680.62,start
r4_m2,391432,5738.53,end
m2_i7,391432,5827.62,start
m2_i7,391432,6060.47,end
i7_c3,391432,6060.47,start
i7_c3,391432,6098.51,end
r4_m2,391787,5588.200000000018,start
r4_m2,391787,5646.110000000018,end
r4_m2,391787,5719.62,start
r4_m2,391787,5777.53,end
m2_i7,391787,5854.62,start
m2_i7,391787,6087.47,end
i7_c3,391787,6087.47,start
i7_c3,391787,6125.51,end
r4_m2,391788,5588.200000000018,start
r4_m2,391788,5646.110000000018,end
r4_m2,391788,5719.62,start
r4_m2,391788,5777.53,end
m2_i7,391788,5854.62,start
m2_i7,391788,6087.47,end
i7_c3,391788,6087.47,start
i7_c3,391788,6125.51,end
r4_m2,391790,5593.000000000018,start
r4_m2,391790,5650.910000000018,end
r4_m2,391790,5725.62,start
r4_m2,391790,5783.53,end
m2_i7,391790,5857.62,start
m2_i7,391790,6090.47,end
i7_c3,391790,6090.47,start
i7_c3,391790,6128.51,end
r4_m2,391826,5674.600000000021,start
r4_m2,391826,5732.510000000021,end
r4_m2,391826,5818.62,start
r4_m2,391826,5876.53,end
m2_i7,391826,5908.62,start
m2_i7,391826,6141.47,end
i7_c3,391826,6141.47,start
i7_c3,391826,6179.51,end
r5_m3,162288,6206.6,start
r5_m3,162288,6264.51,end
r5_m3,162288,6267.51,start
r5_m3,162288,6325.42,end
m3_x16,162288,6328.42,start
m3_x16,162288,6422.06,end
x16_i5,162288,6422.06,start
x16_i5,162288,6496.29,end
i5_i8,162288,6496.29,start
i5_i8,162288,6619.8,end
i8_c3,162288,6619.8,start
i8_c3,162288,6646.64,end
r3_m2,1829,5633.400000000001,start
r3_m2,1829,5691.31,end
r3_m2,1829,5694.31,start
r3_m2,1829,5752.22,end
m2_i7,1829,5755.22,start
m2_i7,1829,5988.070000000001,end
i7_e2,1829,5988.070000000001,start
i7_e2,1829,6464.070000000001,end
e2_h2,1829,6464.070000000001,start
e2_h2,1829,6511.250000000001,end
h2_x9,1829,6526.250000000001,start
h2_x9,1829,6623.870000000001,end
x9_x4,1829,6623.870000000001,start
x9_x4,1829,6685.030000000001,end
x4_x5,1829,6685.030000000001,start
x4_x5,1829,6719.460000000001,end
x5_i5,1829,6719.460000000001,start
x5_i5,1829,6747.510000000001,end
i5_i8,1829,6747.510000000001,start
i5_i8,1829,6871.020000000001,end
i8_c3,1829,6871.020000000001,start
i8_c3,1829,6897.8600000000015,end
r1_m1,387799,7064.400000000002,start
r1_m1,387799,7105.770000000002,end
r1_m1,387799,7112.370000000002,start
r1_m1,387799,7153.740000000002,end
m1_i7,387799,7169.370000000002,start
m1_i7,387799,7306.260000000002,end
i7_c3,387799,7306.260000000002,start
i7_c3,387799,7344.300000000002,end
r2_m1,384603,7092.000000000002,start
r2_m1,384603,7134.260000000002,end
r2_m1,384603,7137.260000000002,start
r2_m1,384603,7179.520000000002,end
m1_i7,384603,7194.260000000002,start
m1_i7,384603,7331.150000000002,end
i7_c3,384603,7331.150000000002,start
i7_c3,384603,7369.190000000002,end
r2_m1,384604,7096.800000000002,start
r2_m1,384604,7139.060000000002,end
r2_m1,384604,7143.260000000002,start
r2_m1,384604,7185.520000000002,end
m1_i7,384604,7200.260000000002,start
m1_i7,384604,7337.150000000002,end
i7_c3,384604,7337.150000000002,start
i7_c3,384604,7375.190000000002,end
r2_m1,384808,7120.800000000003,start
r2_m1,384808,7163.060000000003,end
r2_m1,384808,7173.260000000002,start
r2_m1,384808,7215.520000000002,end
m1_i7,384808,7233.260000000002,start
m1_i7,384808,7370.150000000002,end
i7_c3,384808,7370.150000000002,start
i7_c3,384808,7408.190000000002,end
r2_m1,384823,7154.400000000004,start
r2_m1,384823,7196.660000000004,end
r2_m1,384823,7212.260000000002,start
r2_m1,384823,7254.520000000002,end
m1_i7,384823,7281.260000000002,start
m1_i7,384823,7418.150000000002,end
i7_c3,384823,7418.150000000002,start
i7_c3,384823,7456.190000000002,end
r2_m1,390325,7173.600000000005,start
r2_m1,390325,7215.860000000005,end
r2_m1,390325,7236.260000000002,start
r2_m1,390325,7278.520000000002,end
m1_i7,390325,7308.260000000002,start
m1_i7,390325,7445.150000000002,end
i7_c3,390325,7445.150000000002,start
i7_c3,390325,7483.190000000002,end
r2_m1,391603,7226.400000000007,start
r2_m1,391603,7268.660000000007,end
r2_m1,391603,7296.260000000002,start
r2_m1,391603,7338.520000000002,end
m1_i7,391603,7377.260000000002,start
m1_i7,391603,7514.150000000002,end
i7_c3,391603,7514.150000000002,start
i7_c3,391603,7552.190000000002,end
r2_m1,391615,7255.200000000008,start
r2_m1,391615,7297.460000000008,end
r2_m1,391615,7329.260000000002,start
r2_m1,391615,7371.520000000002,end
m1_i7,391615,7398.260000000002,start
m1_i7,391615,7535.150000000002,end
i7_c3,391615,7535.150000000002,start
i7_c3,391615,7573.190000000002,end
r4_m2,386857,7498.200000000002,start
r4_m2,386857,7556.1100000000015,end
r4_m2,386857,7559.1100000000015,start
r4_m2,386857,7617.020000000001,end
m2_i7,386857,7620.020000000001,start
m2_i7,386857,7852.870000000002,end
i7_c3,386857,7852.870000000002,start
i7_c3,386857,7890.910000000002,end
r4_m2,392767,7503.000000000002,start
r4_m2,392767,7560.910000000002,end
r4_m2,392767,7563.910000000002,start
r4_m2,392767,7621.8200000000015,end
m2_i7,392767,7624.8200000000015,start
m2_i7,392767,7857.670000000002,end
i7_c3,392767,7857.670000000002,start
i7_c3,392767,7895.710000000002,end
r4_m2,392768,7503.000000000002,start
r4_m2,392768,7560.910000000002,end
r4_m2,392768,7563.910000000002,start
r4_m2,392768,7621.8200000000015,end
m2_i7,392768,7624.8200000000015,start
m2_i7,392768,7857.670000000002,end
i7_c3,392768,7857.670000000002,start
i7_c3,392768,7895.710000000002,end
r3_m2,837,8068.800000000001,start
r3_m2,837,8126.710000000001,end
r3_m2,837,8129.710000000001,start
r3_m2,837,8187.620000000001,end
m2_i7,837,8190.620000000001,start
m2_i7,837,8423.470000000001,end
i7_c3,837,8423.470000000001,start
i7_c3,837,8461.510000000002,end
r3_m2,387061,8193.2,start
r3_m2,387061,8251.11,end
r3_m2,387061,8254.11,start
r3_m2,387061,8312.02,end
m2_i7,387061,8318.62,start
m2_i7,387061,8551.470000000001,end
i7_c3,387061,8551.470000000001,start
i7_c3,387061,8589.510000000002,end
r3_m2,393215,8217.199999999997,start
r3_m2,393215,8275.109999999997,end
r3_m2,393215,8280.71,start
r3_m2,393215,8338.619999999999,end
m2_i7,393215,8360.62,start
m2_i7,393215,8593.470000000001,end
i7_c3,393215,8593.470000000001,start
i7_c3,393215,8631.510000000002,end
r3_m2,393258,8317.999999999982,start
r3_m2,393258,8375.909999999982,end
r3_m2,393258,8405.62,start
r3_m2,393258,8463.53,end
m2_i7,393258,8501.62,start
m2_i7,393258,8734.470000000001,end
i7_c3,393258,8734.470000000001,start
i7_c3,393258,8772.510000000002,end
r3_m2,393271,8346.799999999977,start
r3_m2,393271,8404.709999999977,end
r3_m2,393271,8435.62,start
r3_m2,393271,8493.53,end
m2_i7,393271,8537.62,start
m2_i7,393271,8770.470000000001,end
i7_c3,393271,8770.470000000001,start
i7_c3,393271,8808.510000000002,end
r3_m2,393285,8380.399999999972,start
r3_m2,393285,8438.309999999972,end
r3_m2,393285,8471.62,start
r3_m2,393285,8529.53,end
m2_i7,393285,8582.62,start
m2_i7,393285,8815.470000000001,end
i7_c3,393285,8815.470000000001,start
i7_c3,393285,8853.510000000002,end
r3_m2,393890,8466.79999999996,start
r3_m2,393890,8524.70999999996,end
r3_m2,393890,8576.62,start
r3_m2,393890,8634.53,end
m2_i7,393890,8654.62,start
m2_i7,393890,8887.470000000001,end
i7_c3,393890,8887.470000000001,start
i7_c3,393890,8925.510000000002,end
r3_m2,393897,8481.199999999957,start
r3_m2,393897,8539.109999999957,end
r3_m2,393897,8594.62,start
r3_m2,393897,8652.53,end
m2_i7,393897,8666.62,start
m2_i7,393897,8899.470000000001,end
i7_c3,393897,8899.470000000001,start
i7_c3,393897,8937.510000000002,end
r3_m2,393902,8495.599999999955,start
r3_m2,393902,8553.509999999955,end
r3_m2,393902,8609.62,start
r3_m2,393902,8667.53,end
m2_i7,393902,8672.62,start
m2_i7,393902,8905.470000000001,end
i7_c3,393902,8905.470000000001,start
i7_c3,393902,8943.510000000002,end
r4_m2,1022,8608.399999999994,start
r4_m2,1022,8666.309999999994,end
r4_m2,1022,8669.309999999994,start
r4_m2,1022,8727.219999999994,end
m2_i7,1022,8730.219999999994,start
m2_i7,1022,8963.069999999994,end
i7_c3,1022,8963.069999999994,start
i7_c3,1022,9001.109999999995,end
r3_m2,393225,8241.199999999993,start
r3_m2,393225,8299.109999999993,end
r3_m2,393225,8303.62,start
r3_m2,393225,8361.53,end
m2_i7,393225,8390.62,start
m2_i7,393225,8623.470000000001,end
i7_e2,393225,8623.470000000001,start
i7_e2,393225,9099.470000000001,end
e2_h2,393225,9099.470000000001,start
e2_h2,393225,9146.650000000001,end
h2_x9,393225,9161.650000000001,start
h2_x9,393225,9259.270000000002,end
x9_x4,393225,9259.270000000002,start
x9_x4,393225,9320.430000000002,end
x4_x5,393225,9320.430000000002,start
x4_x5,393225,9354.860000000002,end
x5_i5,393225,9354.860000000002,start
x5_i5,393225,9382.910000000002,end
i5_i8,393225,9382.910000000002,start
i5_i8,393225,9506.420000000002,end
i8_c3,393225,9506.420000000002,start
i8_c3,393225,9533.260000000002,end
r2_m1,394549,9645.599999999999,start
r2_m1,394549,9687.859999999999,end
r2_m1,394549,9690.859999999999,start
r2_m1,394549,9733.119999999999,end
m1_i7,394549,9738.259999999993,start
m1_i7,394549,9875.149999999992,end
i7_c3,394549,9875.149999999992,start
i7_c3,394549,9913.189999999993,end
r4_m2,388084,9543.8,start
r4_m2,388084,9601.71,end
r4_m2,388084,9604.71,start
r4_m2,388084,9662.619999999999,end
m2_i7,388084,9665.619999999999,start
m2_i7,388084,9898.47,end
i7_c3,388084,9898.47,start
i7_c3,388084,9936.51,end
r2_m1,394559,9664.799999999996,start
r2_m1,394559,9707.059999999996,end
r2_m1,394559,9710.059999999996,start
r2_m1,394559,9752.319999999996,end
m1_i7,394559,9762.259999999993,start
m1_i7,394559,9899.149999999992,end
i7_c3,394559,9899.149999999992,start
i7_c3,394559,9937.189999999993,end
r2_m1,394562,9669.599999999995,start
r2_m1,394562,9711.859999999995,end
r2_m1,394562,9714.859999999995,start
r2_m1,394562,9757.119999999995,end
m1_i7,394562,9768.259999999993,start
m1_i7,394562,9905.149999999992,end
i7_c3,394562,9905.149999999992,start
i7_c3,394562,9943.189999999993,end
r2_m1,394869,9736.799999999985,start
r2_m1,394869,9779.059999999985,end
r2_m1,394869,9795.259999999993,start
r2_m1,394869,9837.519999999993,end
m1_i7,394869,9861.259999999993,start
m1_i7,394869,9998.149999999992,end
i7_c3,394869,9998.149999999992,start
i7_c3,394869,10036.189999999993,end
r2_m1,394876,9751.199999999983,start
r2_m1,394876,9793.459999999983,end
r2_m1,394876,9810.259999999993,start
r2_m1,394876,9852.519999999993,end
m1_i7,394876,9879.259999999993,start
m1_i7,394876,10016.149999999992,end
i7_c3,394876,10016.149999999992,start
i7_c3,394876,10054.189999999993,end
r2_m1,394880,9760.799999999981,start
r2_m1,394880,9803.059999999981,end
r2_m1,394880,9822.259999999993,start
r2_m1,394880,9864.519999999993,end
m1_i7,394880,9891.259999999993,start
m1_i7,394880,10028.149999999992,end
i7_c3,394880,10028.149999999992,start
i7_c3,394880,10066.189999999993,end
r2_m1,394885,9775.199999999979,start
r2_m1,394885,9817.45999999998,end
r2_m1,394885,9837.259999999993,start
r2_m1,394885,9879.519999999993,end
m1_i7,394885,9909.259999999993,start
m1_i7,394885,10046.149999999992,end
i7_c3,394885,10046.149999999992,start
i7_c3,394885,10084.189999999993,end
r2_m1,394904,9818.399999999972,start
r2_m1,394904,9860.659999999973,end
r2_m1,394904,9888.259999999993,start
r2_m1,394904,9930.519999999993,end
m1_i7,394904,9969.259999999993,start
m1_i7,394904,10106.149999999992,end
i7_c3,394904,10106.149999999992,start
i7_c3,394904,10144.189999999993,end
r2_m1,394909,9832.79999999997,start
r2_m1,394909,9875.05999999997,end
r2_m1,394909,9906.259999999993,start
r2_m1,394909,9948.519999999993,end
m1_i7,394909,9990.259999999993,start
m1_i7,394909,10127.149999999992,end
i7_c3,394909,10127.149999999992,start
i7_c3,394909,10165.189999999993,end
r2_m1,394926,9871.199999999964,start
r2_m1,394926,9913.459999999965,end
r2_m1,394926,9951.259999999993,start
r2_m1,394926,9993.519999999993,end
m1_i7,394926,10041.259999999993,start
m1_i7,394926,10178.149999999992,end
i7_c3,394926,10178.149999999992,start
i7_c3,394926,10216.189999999993,end
r3_m2,1740,9824.399999999998,start
r3_m2,1740,9882.309999999998,end
r3_m2,1740,9885.309999999998,start
r3_m2,1740,9943.219999999998,end
m2_i7,1740,9946.219999999998,start
m2_i7,1740,10179.069999999998,end
i7_c3,1740,10179.069999999998,start
i7_c3,1740,10217.109999999999,end
r2_m1,394946,9919.199999999957,start
r2_m1,394946,9961.459999999957,end
r2_m1,394946,10005.259999999993,start
r2_m1,394946,10047.519999999993,end
m1_i7,394946,10104.259999999993,start
m1_i7,394946,10241.149999999992,end
i7_c3,394946,10241.149999999992,start
i7_c3,394946,10279.189999999993,end
r2_m1,394965,9967.19999999995,start
r2_m1,394965,10009.45999999995,end
r2_m1,394965,10062.259999999993,start
r2_m1,394965,10104.519999999993,end
m1_i7,394965,10170.259999999993,start
m1_i7,394965,10307.149999999992,end
i7_c3,394965,10307.149999999992,start
i7_c3,394965,10345.189999999993,end
r2_m1,394985,10005.599999999944,start
r2_m1,394985,10047.859999999944,end
r2_m1,394985,10107.259999999993,start
r2_m1,394985,10149.519999999993,end
m1_i7,394985,10224.259999999993,start
m1_i7,394985,10361.149999999992,end
i7_c3,394985,10361.149999999992,start
i7_c3,394985,10399.189999999993,end
r2_m1,395035,10058.399999999936,start
r2_m1,395035,10100.659999999936,end
r2_m1,395035,10167.259999999993,start
r2_m1,395035,10209.519999999993,end
m1_i7,395035,10263.259999999993,start
m1_i7,395035,10400.149999999992,end
i7_c3,395035,10400.149999999992,start
i7_c3,395035,10438.189999999993,end
r2_m1,395043,10077.599999999933,start
r2_m1,395043,10119.859999999933,end
r2_m1,395043,10191.259999999993,start
r2_m1,395043,10233.519999999993,end
m1_i7,395043,10275.259999999993,start
m1_i7,395043,10412.149999999992,end
i7_c3,395043,10412.149999999992,start
i7_c3,395043,10450.189999999993,end
r2_m1,390269,10262.799999999985,start
r2_m1,390269,10305.059999999985,end
r2_m1,390269,10321.259999999993,start
r2_m1,390269,10363.519999999993,end
m1_i7,390269,10387.259999999993,start
m1_i7,390269,10524.149999999992,end
i7_c3,390269,10524.149999999992,start
i7_c3,390269,10562.189999999993,end
r2_m1,390945,10310.799999999977,start
r2_m1,390945,10353.059999999978,end
r2_m1,390945,10375.259999999993,start
r2_m1,390945,10417.519999999993,end
m1_i7,390945,10450.259999999993,start
m1_i7,390945,10587.149999999992,end
i7_c3,390945,10587.149999999992,start
i7_c3,390945,10625.189999999993,end
r2_m1,390947,10315.599999999977,start
r2_m1,390947,10357.859999999977,end
r2_m1,390947,10381.259999999993,start
r2_m1,390947,10423.519999999993,end
m1_i7,390947,10456.259999999993,start
m1_i7,390947,10593.149999999992,end
i7_c3,390947,10593.149999999992,start
i7_c3,390947,10631.189999999993,end
r2_m1,390956,10339.599999999973,start
r2_m1,390956,10381.859999999973,end
r2_m1,390956,10408.259999999993,start
r2_m1,390956,10450.519999999993,end
m1_i7,390956,10489.259999999993,start
m1_i7,390956,10626.149999999992,end
i7_c3,390956,10626.149999999992,start
i7_c3,390956,10664.189999999993,end
r2_m1,394553,9650.399999999998,start
r2_m1,394553,9692.659999999998,end
r2_m1,394553,9695.659999999998,start
r2_m1,394553,9737.919999999998,end
m1_i7,394553,9744.259999999993,start
m1_i7,394553,9881.149999999992,end
i7_e2,394553,9881.149999999992,start
i7_e2,394553,10357.149999999992,end
e2_h2,394553,10357.149999999992,start
e2_h2,394553,10404.329999999993,end
h2_x9,394553,10419.329999999993,start
h2_x9,394553,10516.949999999993,end
x9_x4,394553,10516.949999999993,start
x9_x4,394553,10578.109999999993,end
x4_x5,394553,10578.109999999993,start
x4_x5,394553,10612.539999999994,end
x5_i5,394553,10612.539999999994,start
x5_i5,394553,10640.589999999993,end
i5_i8,394553,10640.589999999993,start
i5_i8,394553,10764.099999999993,end
i8_c3,394553,10764.099999999993,start
i8_c3,394553,10790.939999999993,end
r2_m1,391028,10464.399999999954,start
r2_m1,391028,10506.659999999954,end
r2_m1,391028,10552.259999999993,start
r2_m1,391028,10594.519999999993,end
m1_i7,391028,10657.259999999993,start
m1_i7,391028,10794.149999999992,end
i7_c3,391028,10794.149999999992,start
i7_c3,391028,10832.189999999993,end
r2_m1,391031,10469.199999999953,start
r2_m1,391031,10511.459999999954,end
r2_m1,391031,10558.259999999993,start
r2_m1,391031,10600.519999999993,end
m1_i7,391031,10663.259999999993,start
m1_i7,391031,10800.149999999992,end
i7_c3,391031,10800.149999999992,start
i7_c3,391031,10838.189999999993,end
r2_m1,391070,10507.599999999948,start
r2_m1,391070,10549.859999999948,end
r2_m1,391070,10603.259999999993,start
r2_m1,391070,10645.519999999993,end
m1_i7,391070,10714.259999999993,start
m1_i7,391070,10851.149999999992,end
i7_c3,391070,10851.149999999992,start
i7_c3,391070,10889.189999999993,end
r2_m1,391077,10521.999999999945,start
r2_m1,391077,10564.259999999946,end
r2_m1,391077,10621.259999999993,start
r2_m1,391077,10663.519999999993,end
m1_i7,391077,10735.259999999993,start
m1_i7,391077,10872.149999999992,end
i7_c3,391077,10872.149999999992,start
i7_c3,391077,10910.189999999993,end
r2_m1,391380,10627.59999999993,start
r2_m1,391380,10669.85999999993,end
r2_m1,391380,10744.259999999993,start
r2_m1,391380,10786.519999999993,end
m1_i7,391380,10879.259999999993,start
m1_i7,391380,11016.149999999992,end
i7_c3,391380,11016.149999999992,start
i7_c3,391380,11054.189999999993,end
r2_m1,391464,10713.999999999916,start
r2_m1,391464,10756.259999999917,end
r2_m1,391464,10843.259999999993,start
r2_m1,391464,10885.519999999993,end
m1_i7,391464,10993.259999999993,start
m1_i7,391464,11130.149999999992,end
i7_c3,391464,11130.149999999992,start
i7_c3,391464,11168.189999999993,end
r2_m1,391474,10737.999999999913,start
r2_m1,391474,10780.259999999913,end
r2_m1,391474,10870.259999999993,start
r2_m1,391474,10912.519999999993,end
m1_i7,391474,11026.259999999993,start
m1_i7,391474,11163.149999999992,end
i7_c3,391474,11163.149999999992,start
i7_c3,391474,11201.189999999993,end
r2_m1,391483,10757.19999999991,start
r2_m1,391483,10799.45999999991,end
r2_m1,391483,10894.259999999993,start
r2_m1,391483,10936.519999999993,end
m1_i7,391483,11053.259999999993,start
m1_i7,391483,11190.149999999992,end
i7_c3,391483,11190.149999999992,start
i7_c3,391483,11228.189999999993,end
r2_m1,395054,10101.59999999993,start
r2_m1,395054,10143.85999999993,end
r2_m1,395054,10218.259999999993,start
r2_m1,395054,10260.519999999993,end
m1_i7,395054,10290.259999999993,start
m1_i7,395054,10427.149999999992,end
i7_e2,395054,10427.149999999992,start
i7_e2,395054,10903.149999999992,end
e2_h2,395054,10903.149999999992,start
e2_h2,395054,10950.329999999993,end
h2_x9,395054,10966.329999999993,start
h2_x9,395054,11063.949999999993,end
x9_x4,395054,11063.949999999993,start
x9_x4,395054,11125.109999999993,end
x4_x5,395054,11125.109999999993,start
x4_x5,395054,11159.539999999994,end
x5_i5,395054,11159.539999999994,start
x5_i5,395054,11187.589999999993,end
i5_i8,395054,11187.589999999993,start
i5_i8,395054,11311.099999999993,end
i8_c3,395054,11311.099999999993,start
i8_c3,395054,11337.939999999993,end
r2_m1,391518,10838.799999999897,start
r2_m1,391518,10881.059999999898,end
r2_m1,391518,10990.259999999993,start
r2_m1,391518,11032.519999999993,end
m1_i7,391518,11164.259999999993,start
m1_i7,391518,11301.149999999992,end
i7_c3,391518,11301.149999999992,start
i7_c3,391518,11339.189999999993,end
r2_m1,391519,10843.599999999897,start
r2_m1,391519,10885.859999999897,end
r2_m1,391519,10996.259999999993,start
r2_m1,391519,11038.519999999993,end
m1_i7,391519,11170.259999999993,start
m1_i7,391519,11307.149999999992,end
i7_c3,391519,11307.149999999992,start
i7_c3,391519,11345.189999999993,end
r2_m1,391559,10934.799999999883,start
r2_m1,391559,10977.059999999883,end
r2_m1,391559,11101.259999999993,start
r2_m1,391559,11143.519999999993,end
m1_i7,391559,11293.259999999993,start
m1_i7,391559,11430.149999999992,end
i7_c3,391559,11430.149999999992,start
i7_c3,391559,11468.189999999993,end
r2_m1,391564,10949.19999999988,start
r2_m1,391564,10991.45999999988,end
r2_m1,391564,11116.259999999993,start
r2_m1,391564,11158.519999999993,end
m1_i7,391564,11311.259999999993,start
m1_i7,391564,11448.149999999992,end
i7_c3,391564,11448.149999999992,start
i7_c3,391564,11486.189999999993,end
r2_m1,391840,10963.599999999878,start
r2_m1,391840,11005.859999999879,end
r2_m1,391840,11134.259999999993,start
r2_m1,391840,11176.519999999993,end
m1_i7,391840,11332.259999999993,start
m1_i7,391840,11469.149999999992,end
i7_c3,391840,11469.149999999992,start
i7_c3,391840,11507.189999999993,end
r2_m1,391902,10997.199999999873,start
r2_m1,391902,11039.459999999874,end
r2_m1,391902,11173.259999999993,start
r2_m1,391902,11215.519999999993,end
m1_i7,391902,11350.259999999993,start
m1_i7,391902,11487.149999999992,end
i7_c3,391902,11487.149999999992,start
i7_c3,391902,11525.189999999993,end
r2_m1,391911,11006.799999999872,start
r2_m1,391911,11049.059999999872,end
r2_m1,391911,11185.259999999993,start
r2_m1,391911,11227.519999999993,end
m1_i7,391911,11359.259999999993,start
m1_i7,391911,11496.149999999992,end
i7_c3,391911,11496.149999999992,start
i7_c3,391911,11534.189999999993,end
r2_m1,391915,11016.39999999987,start
r2_m1,391915,11058.65999999987,end
r2_m1,391915,11194.259999999993,start
r2_m1,391915,11236.519999999993,end
m1_i7,391915,11365.259999999993,start
m1_i7,391915,11502.149999999992,end
i7_c3,391915,11502.149999999992,start
i7_c3,391915,11540.189999999993,end
r2_m1,391938,11073.999999999862,start
r2_m1,391938,11116.259999999862,end
r2_m1,391938,11263.259999999993,start
r2_m1,391938,11305.519999999993,end
m1_i7,391938,11398.259999999993,start
m1_i7,391938,11535.149999999992,end
i7_c3,391938,11535.149999999992,start
i7_c3,391938,11573.189999999993,end
r3_m2,384985,12501.199999999997,start
r3_m2,384985,12559.109999999997,end
r3_m2,384985,12562.109999999997,start
